ACTION START 1200 0 START
ACTION QUERY 1200 10 Cult lifestyles
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 624863
ACTION DOC 1200 35 EXAMINING_DOCUMENT 624863
ACTION SNIPPET 1200 35 SNIPPET_RELEVANT 1186564
ACTION DOC 1200 55 EXAMINING_DOCUMENT 1186564
ACTION SNIPPET 1200 55 SNIPPET_RELEVANT 1757752
ACTION DOC 1200 75 EXAMINING_DOCUMENT 1757752
ACTION SNIPPET 1200 75 SNIPPET_RELEVANT 1209320
ACTION DOC 1200 95 EXAMINING_DOCUMENT 1209320
ACTION SNIPPET 1200 95 SNIPPET_RELEVANT 1187217
ACTION DOC 1200 115 EXAMINING_DOCUMENT 1187217
ACTION SNIPPET 1200 115 SNIPPET_RELEVANT 1262473
ACTION DOC 1200 135 EXAMINING_DOCUMENT 1262473
ACTION QUERY 1200 145 Cult member activities
ACTION SERP 1200 150 EXAMINE_SERP
ACTION SNIPPET 1200 150 SNIPPET_RELEVANT 259481
ACTION DOC 1200 170 EXAMINING_DOCUMENT 259481
ACTION SNIPPET 1200 170 SNIPPET_RELEVANT 850912
ACTION DOC 1200 190 EXAMINING_DOCUMENT 850912
ACTION SNIPPET 1200 190 SNIPPET_RELEVANT 718532
ACTION DOC 1200 210 EXAMINING_DOCUMENT 718532
ACTION SNIPPET 1200 210 SNIPPET_RELEVANT 919717
ACTION DOC 1200 230 EXAMINING_DOCUMENT 919717
ACTION MARK 1200 233 CONSIDERED_RELEVANT 919717
ACTION SNIPPET 1200 233 SNIPPET_RELEVANT 285590
ACTION DOC 1200 253 EXAMINING_DOCUMENT 285590
ACTION SNIPPET 1200 253 SNIPPET_RELEVANT 756669
ACTION DOC 1200 273 EXAMINING_DOCUMENT 756669
ACTION QUERY 1200 283 Heaven's Gate lifestyle
ACTION SERP 1200 288 EXAMINE_SERP
ACTION SNIPPET 1200 288 SNIPPET_RELEVANT 1615958
ACTION DOC 1200 308 EXAMINING_DOCUMENT 1615958
ACTION SNIPPET 1200 308 SNIPPET_RELEVANT 923384
ACTION DOC 1200 328 EXAMINING_DOCUMENT 923384
ACTION SNIPPET 1200 328 SNIPPET_RELEVANT 1190358
ACTION DOC 1200 348 EXAMINING_DOCUMENT 1190358
ACTION SNIPPET 1200 348 SNIPPET_RELEVANT 924605
ACTION DOC 1200 368 EXAMINING_DOCUMENT 924605
ACTION SNIPPET 1200 368 SNIPPET_RELEVANT 1528514
ACTION DOC 1200 388 EXAMINING_DOCUMENT 1528514
ACTION SNIPPET 1200 388 SNIPPET_RELEVANT 1617621
ACTION DOC 1200 408 EXAMINING_DOCUMENT 1617621
ACTION QUERY 1200 418 Heaven's Gate lifestyle
ACTION SERP 1200 423 EXAMINE_SERP
ACTION SNIPPET 1200 423 SEEN_PREVIOUSLY 1615958
ACTION SNIPPET 1200 423 SEEN_PREVIOUSLY 923384
ACTION SNIPPET 1200 423 SEEN_PREVIOUSLY 1190358
ACTION SNIPPET 1200 423 SEEN_PREVIOUSLY 924605
ACTION SNIPPET 1200 423 SEEN_PREVIOUSLY 1528514
ACTION SNIPPET 1200 423 SEEN_PREVIOUSLY 1617621
ACTION SNIPPET 1200 423 SNIPPET_RELEVANT 184227
ACTION DOC 1200 443 EXAMINING_DOCUMENT 184227
ACTION SNIPPET 1200 443 SNIPPET_RELEVANT 919779
ACTION DOC 1200 463 EXAMINING_DOCUMENT 919779
ACTION SNIPPET 1200 463 SNIPPET_RELEVANT 988817
ACTION DOC 1200 483 EXAMINING_DOCUMENT 988817
ACTION SNIPPET 1200 483 SNIPPET_RELEVANT 1000802
ACTION DOC 1200 503 EXAMINING_DOCUMENT 1000802
ACTION SNIPPET 1200 503 SNIPPET_RELEVANT 1463818
ACTION DOC 1200 523 EXAMINING_DOCUMENT 1463818
ACTION SNIPPET 1200 523 SNIPPET_RELEVANT 941177
ACTION DOC 1200 543 EXAMINING_DOCUMENT 941177
ACTION QUERY 1200 553 Heaven's Gate lifestyle
ACTION SERP 1200 558 EXAMINE_SERP
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 1615958
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 923384
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 1190358
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 924605
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 1528514
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 1617621
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 184227
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 919779
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 988817
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 1000802
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 1463818
ACTION SNIPPET 1200 558 SEEN_PREVIOUSLY 941177
ACTION SNIPPET 1200 558 SNIPPET_RELEVANT 920562
ACTION DOC 1200 578 EXAMINING_DOCUMENT 920562
ACTION SNIPPET 1200 578 SNIPPET_RELEVANT 966096
ACTION DOC 1200 598 EXAMINING_DOCUMENT 966096
ACTION SNIPPET 1200 598 SNIPPET_RELEVANT 76282
ACTION DOC 1200 618 EXAMINING_DOCUMENT 76282
ACTION SNIPPET 1200 618 SNIPPET_RELEVANT 1139510
ACTION DOC 1200 638 EXAMINING_DOCUMENT 1139510
ACTION SNIPPET 1200 638 SNIPPET_RELEVANT 25117
ACTION DOC 1200 658 EXAMINING_DOCUMENT 25117
ACTION SNIPPET 1200 658 SNIPPET_RELEVANT 1775144
ACTION DOC 1200 678 EXAMINING_DOCUMENT 1775144
ACTION QUERY 1200 688 Heaven's Gate lifestyle
ACTION SERP 1200 693 EXAMINE_SERP
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 1615958
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 923384
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 1190358
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 924605
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 1528514
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 1617621
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 184227
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 919779
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 988817
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 1000802
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 1463818
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 941177
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 920562
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 966096
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 76282
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 1139510
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 25117
ACTION SNIPPET 1200 693 SEEN_PREVIOUSLY 1775144
ACTION SNIPPET 1200 693 SNIPPET_RELEVANT 919360
ACTION DOC 1200 713 EXAMINING_DOCUMENT 919360
ACTION SNIPPET 1200 713 SNIPPET_RELEVANT 1695418
ACTION DOC 1200 733 EXAMINING_DOCUMENT 1695418
ACTION SNIPPET 1200 733 SNIPPET_RELEVANT 853083
ACTION DOC 1200 753 EXAMINING_DOCUMENT 853083
ACTION SNIPPET 1200 753 SNIPPET_RELEVANT 918792
ACTION DOC 1200 773 EXAMINING_DOCUMENT 918792
ACTION SNIPPET 1200 773 SNIPPET_RELEVANT 925403
ACTION DOC 1200 793 EXAMINING_DOCUMENT 925403
ACTION SNIPPET 1200 793 SNIPPET_RELEVANT 331569
ACTION DOC 1200 813 EXAMINING_DOCUMENT 331569
ACTION QUERY 1200 823 Heaven's Gate lifestyle
ACTION SERP 1200 828 EXAMINE_SERP
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 1615958
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 923384
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 1190358
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 924605
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 1528514
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 1617621
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 184227
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 919779
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 988817
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 1000802
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 1463818
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 941177
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 920562
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 966096
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 76282
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 1139510
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 25117
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 1775144
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 919360
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 1695418
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 853083
ACTION SNIPPET 1200 828 SEEN_PREVIOUSLY 918792
