ACTION START 1200 0 START
ACTION QUERY 1200 10 human stampede
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 1315825
ACTION DOC 1200 35 EXAMINING_DOCUMENT 1315825
ACTION MARK 1200 38 CONSIDERED_RELEVANT 1315825
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT 1450252
ACTION DOC 1200 58 EXAMINING_DOCUMENT 1450252
ACTION MARK 1200 61 CONSIDERED_RELEVANT 1450252
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT 818047
ACTION DOC 1200 81 EXAMINING_DOCUMENT 818047
ACTION MARK 1200 84 CONSIDERED_RELEVANT 818047
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT 492316
ACTION DOC 1200 104 EXAMINING_DOCUMENT 492316
ACTION MARK 1200 107 CONSIDERED_RELEVANT 492316
ACTION SNIPPET 1200 107 SNIPPET_NOT_RELEVANT 1698991
ACTION SNIPPET 1200 107 SNIPPET_RELEVANT 363729
ACTION DOC 1200 127 EXAMINING_DOCUMENT 363729
ACTION SNIPPET 1200 127 SNIPPET_NOT_RELEVANT 100763
ACTION SNIPPET 1200 127 SNIPPET_RELEVANT 423877
ACTION DOC 1200 147 EXAMINING_DOCUMENT 423877
ACTION MARK 1200 150 CONSIDERED_RELEVANT 423877
ACTION QUERY 1200 160 stampede deaths
ACTION SERP 1200 165 EXAMINE_SERP
ACTION SNIPPET 1200 165 SNIPPET_RELEVANT 746477
ACTION DOC 1200 185 EXAMINING_DOCUMENT 746477
ACTION SNIPPET 1200 185 SNIPPET_RELEVANT 365604
ACTION DOC 1200 205 EXAMINING_DOCUMENT 365604
ACTION MARK 1200 208 CONSIDERED_RELEVANT 365604
ACTION SNIPPET 1200 208 SNIPPET_RELEVANT 365725
ACTION DOC 1200 228 EXAMINING_DOCUMENT 365725
ACTION MARK 1200 231 CONSIDERED_RELEVANT 365725
ACTION SNIPPET 1200 231 SNIPPET_RELEVANT 1789645
ACTION DOC 1200 251 EXAMINING_DOCUMENT 1789645
ACTION MARK 1200 254 CONSIDERED_RELEVANT 1789645
ACTION SNIPPET 1200 254 SNIPPET_NOT_RELEVANT 1515218
ACTION SNIPPET 1200 254 SNIPPET_NOT_RELEVANT 748718
ACTION SNIPPET 1200 254 SNIPPET_NOT_RELEVANT 1555757
ACTION SNIPPET 1200 254 SNIPPET_RELEVANT 1004585
ACTION DOC 1200 274 EXAMINING_DOCUMENT 1004585
ACTION MARK 1200 277 CONSIDERED_RELEVANT 1004585
ACTION SNIPPET 1200 277 SNIPPET_NOT_RELEVANT 1467225
ACTION SNIPPET 1200 277 SNIPPET_NOT_RELEVANT 369520
ACTION SNIPPET 1200 277 SNIPPET_NOT_RELEVANT 1698889
ACTION SNIPPET 1200 277 SNIPPET_RELEVANT 1698784
ACTION DOC 1200 297 EXAMINING_DOCUMENT 1698784
ACTION MARK 1200 300 CONSIDERED_RELEVANT 1698784
ACTION QUERY 1200 310 crowd crush
ACTION SERP 1200 315 EXAMINE_SERP
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 496883
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 1475110
ACTION SNIPPET 1200 315 SNIPPET_RELEVANT 500792
ACTION DOC 1200 335 EXAMINING_DOCUMENT 500792
ACTION SNIPPET 1200 335 SNIPPET_NOT_RELEVANT 498985
ACTION SNIPPET 1200 335 SNIPPET_RELEVANT 178900
ACTION DOC 1200 355 EXAMINING_DOCUMENT 178900
ACTION SNIPPET 1200 355 SNIPPET_RELEVANT 498789
ACTION DOC 1200 375 EXAMINING_DOCUMENT 498789
ACTION SNIPPET 1200 375 SNIPPET_RELEVANT 416987
ACTION DOC 1200 395 EXAMINING_DOCUMENT 416987
ACTION MARK 1200 398 CONSIDERED_RELEVANT 416987
ACTION SNIPPET 1200 398 SNIPPET_RELEVANT 112209
ACTION DOC 1200 418 EXAMINING_DOCUMENT 112209
ACTION SNIPPET 1200 418 SNIPPET_RELEVANT 497129
ACTION DOC 1200 438 EXAMINING_DOCUMENT 497129
ACTION QUERY 1200 448 fatal stampede
ACTION SERP 1200 453 EXAMINE_SERP
ACTION SNIPPET 1200 453 SNIPPET_NOT_RELEVANT 1466168
ACTION SNIPPET 1200 453 SNIPPET_RELEVANT 497598
ACTION DOC 1200 473 EXAMINING_DOCUMENT 497598
ACTION SNIPPET 1200 473 SNIPPET_NOT_RELEVANT 501017
ACTION SNIPPET 1200 473 SNIPPET_NOT_RELEVANT 1292130
ACTION SNIPPET 1200 473 SEEN_PREVIOUSLY 1004585
ACTION SNIPPET 1200 473 SNIPPET_NOT_RELEVANT 1698991
ACTION SNIPPET 1200 473 SNIPPET_RELEVANT 1076546
ACTION DOC 1200 493 EXAMINING_DOCUMENT 1076546
ACTION MARK 1200 496 CONSIDERED_RELEVANT 1076546
ACTION SNIPPET 1200 496 SNIPPET_RELEVANT 864935
ACTION DOC 1200 516 EXAMINING_DOCUMENT 864935
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 506392
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 497300
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 1292328
ACTION SNIPPET 1200 516 SNIPPET_RELEVANT 84200
ACTION DOC 1200 536 EXAMINING_DOCUMENT 84200
ACTION SNIPPET 1200 536 SNIPPET_NOT_RELEVANT 497258
ACTION SNIPPET 1200 536 SEEN_PREVIOUSLY 363729
ACTION SNIPPET 1200 536 SNIPPET_NOT_RELEVANT 100763
ACTION SNIPPET 1200 536 SNIPPET_RELEVANT 777655
ACTION DOC 1200 556 EXAMINING_DOCUMENT 777655
ACTION MARK 1200 559 CONSIDERED_RELEVANT 777655
ACTION SNIPPET 1200 559 SNIPPET_RELEVANT 1042217
ACTION DOC 1200 579 EXAMINING_DOCUMENT 1042217
ACTION QUERY 1200 589 public place stampede
ACTION SERP 1200 594 EXAMINE_SERP
ACTION SNIPPET 1200 594 SNIPPET_RELEVANT 1573812
ACTION DOC 1200 614 EXAMINING_DOCUMENT 1573812
ACTION MARK 1200 617 CONSIDERED_RELEVANT 1573812
ACTION SNIPPET 1200 617 SNIPPET_NOT_RELEVANT 79150
ACTION SNIPPET 1200 617 SNIPPET_RELEVANT 127391
ACTION DOC 1200 637 EXAMINING_DOCUMENT 127391
ACTION MARK 1200 640 CONSIDERED_RELEVANT 127391
ACTION SNIPPET 1200 640 SEEN_PREVIOUSLY 1789645
ACTION SNIPPET 1200 640 SEEN_PREVIOUSLY 746477
ACTION SNIPPET 1200 640 SNIPPET_NOT_RELEVANT 174054
ACTION SNIPPET 1200 640 SNIPPET_RELEVANT 619444
ACTION DOC 1200 660 EXAMINING_DOCUMENT 619444
ACTION MARK 1200 663 CONSIDERED_RELEVANT 619444
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 1477242
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 1698889
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 1426186
ACTION SNIPPET 1200 663 SNIPPET_RELEVANT 1270683
ACTION DOC 1200 683 EXAMINING_DOCUMENT 1270683
ACTION MARK 1200 686 CONSIDERED_RELEVANT 1270683
ACTION SNIPPET 1200 686 SEEN_PREVIOUSLY 363729
ACTION SNIPPET 1200 686 SNIPPET_RELEVANT 100763
ACTION DOC 1200 706 EXAMINING_DOCUMENT 100763
ACTION MARK 1200 709 CONSIDERED_RELEVANT 100763
ACTION QUERY 1200 719 event stampede
ACTION SERP 1200 724 EXAMINE_SERP
ACTION SNIPPET 1200 724 SEEN_PREVIOUSLY 1004585
ACTION SNIPPET 1200 724 SEEN_PREVIOUSLY 746477
ACTION SNIPPET 1200 724 SNIPPET_RELEVANT 1467225
ACTION DOC 1200 744 EXAMINING_DOCUMENT 1467225
ACTION SNIPPET 1200 744 SEEN_PREVIOUSLY 1076546
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 501017
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 278899
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 1731589
ACTION SNIPPET 1200 744 SNIPPET_RELEVANT 709907
ACTION DOC 1200 764 EXAMINING_DOCUMENT 709907
ACTION MARK 1200 767 CONSIDERED_RELEVANT 709907
ACTION SNIPPET 1200 767 SNIPPET_RELEVANT 497300
ACTION DOC 1200 787 EXAMINING_DOCUMENT 497300
ACTION SNIPPET 1200 787 SNIPPET_RELEVANT 1830106
ACTION DOC 1200 807 EXAMINING_DOCUMENT 1830106
ACTION SNIPPET 1200 807 SEEN_PREVIOUSLY 1573812
ACTION SNIPPET 1200 807 SNIPPET_RELEVANT 1741987
ACTION DOC 1200 827 EXAMINING_DOCUMENT 1741987
ACTION SNIPPET 1200 827 SEEN_PREVIOUSLY 363729
ACTION SNIPPET 1200 827 SNIPPET_NOT_RELEVANT 1285268
ACTION SNIPPET 1200 827 SNIPPET_RELEVANT 1292328
ACTION DOC 1200 847 EXAMINING_DOCUMENT 1292328
ACTION MARK 1200 850 CONSIDERED_RELEVANT 1292328
ACTION QUERY 1200 860 concert stampede
