ACTION START 1200 0 START
ACTION QUERY 1200 10 wildlife extinction
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_NOT_RELEVANT 681074
ACTION SNIPPET 1200 15 SNIPPET_NOT_RELEVANT 392703
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 1124706
ACTION DOC 1200 35 EXAMINING_DOCUMENT 1124706
ACTION MARK 1200 38 CONSIDERED_RELEVANT 1124706
ACTION SNIPPET 1200 38 SNIPPET_NOT_RELEVANT 291608
ACTION SNIPPET 1200 38 SNIPPET_NOT_RELEVANT 399409
ACTION SNIPPET 1200 38 SNIPPET_NOT_RELEVANT 1566885
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT 296393
ACTION DOC 1200 58 EXAMINING_DOCUMENT 296393
ACTION MARK 1200 61 CONSIDERED_RELEVANT 296393
ACTION SNIPPET 1200 61 SNIPPET_NOT_RELEVANT 976278
ACTION SNIPPET 1200 61 SNIPPET_NOT_RELEVANT 225523
ACTION SNIPPET 1200 61 SNIPPET_NOT_RELEVANT 611274
ACTION SNIPPET 1200 61 SNIPPET_NOT_RELEVANT 201759
ACTION SNIPPET 1200 61 SNIPPET_NOT_RELEVANT 96243
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT 18289
ACTION DOC 1200 81 EXAMINING_DOCUMENT 18289
ACTION MARK 1200 84 CONSIDERED_RELEVANT 18289
ACTION SNIPPET 1200 84 SNIPPET_NOT_RELEVANT 54033
ACTION SNIPPET 1200 84 SNIPPET_NOT_RELEVANT 154117
ACTION SNIPPET 1200 84 SNIPPET_NOT_RELEVANT 1669278
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT 257571
ACTION DOC 1200 104 EXAMINING_DOCUMENT 257571
ACTION MARK 1200 107 CONSIDERED_RELEVANT 257571
ACTION SNIPPET 1200 107 SNIPPET_NOT_RELEVANT 1256461
ACTION SNIPPET 1200 107 SNIPPET_NOT_RELEVANT 1321173
ACTION SNIPPET 1200 107 SNIPPET_RELEVANT 372898
ACTION DOC 1200 127 EXAMINING_DOCUMENT 372898
ACTION MARK 1200 130 CONSIDERED_RELEVANT 372898
ACTION QUERY 1200 140 species conservation
ACTION SERP 1200 145 EXAMINE_SERP
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 1820802
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 1048384
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 1184266
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 1008453
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 1008555
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 590888
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 736157
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 1178407
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 762874
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 594703
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 594562
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 594698
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 594700
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 637258
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 723541
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 1184538
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 829669
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 253968
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 321710
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 919392
ACTION SNIPPET 1200 145 SNIPPET_NOT_RELEVANT 1052819
ACTION SNIPPET 1200 145 SNIPPET_RELEVANT 881973
