ACTION START 1200 0 START
ACTION QUERY 1200 10 journalist risks
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 1369972
ACTION DOC 1200 35 EXAMINING_DOCUMENT 1369972
ACTION MARK 1200 38 CONSIDERED_RELEVANT 1369972
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT 735868
ACTION DOC 1200 58 EXAMINING_DOCUMENT 735868
ACTION MARK 1200 61 CONSIDERED_RELEVANT 735868
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT 344024
ACTION DOC 1200 81 EXAMINING_DOCUMENT 344024
ACTION MARK 1200 84 CONSIDERED_RELEVANT 344024
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT 728912
ACTION DOC 1200 104 EXAMINING_DOCUMENT 728912
ACTION MARK 1200 107 CONSIDERED_RELEVANT 728912
ACTION SNIPPET 1200 107 SNIPPET_RELEVANT 1344903
ACTION DOC 1200 127 EXAMINING_DOCUMENT 1344903
ACTION MARK 1200 130 CONSIDERED_RELEVANT 1344903
ACTION QUERY 1200 140 journalist safety
ACTION SERP 1200 145 EXAMINE_SERP
ACTION SNIPPET 1200 145 SNIPPET_RELEVANT 1544150
ACTION DOC 1200 165 EXAMINING_DOCUMENT 1544150
ACTION MARK 1200 168 CONSIDERED_RELEVANT 1544150
ACTION SNIPPET 1200 168 SNIPPET_RELEVANT 765922
ACTION DOC 1200 188 EXAMINING_DOCUMENT 765922
ACTION MARK 1200 191 CONSIDERED_RELEVANT 765922
ACTION SNIPPET 1200 191 SNIPPET_RELEVANT 1498126
ACTION DOC 1200 211 EXAMINING_DOCUMENT 1498126
ACTION MARK 1200 214 CONSIDERED_RELEVANT 1498126
ACTION SNIPPET 1200 214 SNIPPET_RELEVANT 428295
ACTION DOC 1200 234 EXAMINING_DOCUMENT 428295
ACTION MARK 1200 237 CONSIDERED_RELEVANT 428295
ACTION SNIPPET 1200 237 SNIPPET_RELEVANT 1032986
ACTION DOC 1200 257 EXAMINING_DOCUMENT 1032986
ACTION SNIPPET 1200 257 SNIPPET_RELEVANT 1831146
ACTION DOC 1200 277 EXAMINING_DOCUMENT 1831146
ACTION MARK 1200 280 CONSIDERED_RELEVANT 1831146
ACTION QUERY 1200 290 journalist dangers
ACTION SERP 1200 295 EXAMINE_SERP
ACTION SNIPPET 1200 295 SNIPPET_RELEVANT 1205221
ACTION DOC 1200 315 EXAMINING_DOCUMENT 1205221
ACTION MARK 1200 318 CONSIDERED_RELEVANT 1205221
ACTION SNIPPET 1200 318 SNIPPET_RELEVANT 1736754
ACTION DOC 1200 338 EXAMINING_DOCUMENT 1736754
ACTION MARK 1200 341 CONSIDERED_RELEVANT 1736754
ACTION SNIPPET 1200 341 SEEN_PREVIOUSLY 728912
ACTION SNIPPET 1200 341 SNIPPET_RELEVANT 679801
ACTION DOC 1200 361 EXAMINING_DOCUMENT 679801
ACTION MARK 1200 364 CONSIDERED_RELEVANT 679801
ACTION SNIPPET 1200 364 SEEN_PREVIOUSLY 1344903
ACTION SNIPPET 1200 364 SEEN_PREVIOUSLY 344024
ACTION SNIPPET 1200 364 SNIPPET_RELEVANT 1379100
ACTION DOC 1200 384 EXAMINING_DOCUMENT 1379100
ACTION MARK 1200 387 CONSIDERED_RELEVANT 1379100
ACTION SNIPPET 1200 387 SNIPPET_RELEVANT 926760
ACTION DOC 1200 407 EXAMINING_DOCUMENT 926760
ACTION MARK 1200 410 CONSIDERED_RELEVANT 926760
ACTION QUERY 1200 420 reporter risks
ACTION SERP 1200 425 EXAMINE_SERP
ACTION SNIPPET 1200 425 SNIPPET_RELEVANT 42500
ACTION DOC 1200 445 EXAMINING_DOCUMENT 42500
ACTION SNIPPET 1200 445 SNIPPET_RELEVANT 388253
ACTION DOC 1200 465 EXAMINING_DOCUMENT 388253
ACTION SNIPPET 1200 465 SNIPPET_RELEVANT 1412122
ACTION DOC 1200 485 EXAMINING_DOCUMENT 1412122
ACTION SNIPPET 1200 485 SNIPPET_RELEVANT 791562
ACTION DOC 1200 505 EXAMINING_DOCUMENT 791562
ACTION SNIPPET 1200 505 SNIPPET_RELEVANT 14634
ACTION DOC 1200 525 EXAMINING_DOCUMENT 14634
ACTION SNIPPET 1200 525 SNIPPET_RELEVANT 1809841
ACTION DOC 1200 545 EXAMINING_DOCUMENT 1809841
ACTION QUERY 1200 555 press freedom threats
ACTION SERP 1200 560 EXAMINE_SERP
ACTION SNIPPET 1200 560 SNIPPET_RELEVANT 1110151
ACTION DOC 1200 580 EXAMINING_DOCUMENT 1110151
ACTION MARK 1200 583 CONSIDERED_RELEVANT 1110151
ACTION SNIPPET 1200 583 SNIPPET_RELEVANT 1381246
ACTION DOC 1200 603 EXAMINING_DOCUMENT 1381246
ACTION MARK 1200 606 CONSIDERED_RELEVANT 1381246
ACTION SNIPPET 1200 606 SNIPPET_RELEVANT 1627340
ACTION DOC 1200 626 EXAMINING_DOCUMENT 1627340
ACTION MARK 1200 629 CONSIDERED_RELEVANT 1627340
ACTION SNIPPET 1200 629 SNIPPET_RELEVANT 1627339
ACTION DOC 1200 649 EXAMINING_DOCUMENT 1627339
ACTION MARK 1200 652 CONSIDERED_RELEVANT 1627339
ACTION SNIPPET 1200 652 SNIPPET_RELEVANT 786822
ACTION DOC 1200 672 EXAMINING_DOCUMENT 786822
ACTION MARK 1200 675 CONSIDERED_RELEVANT 786822
ACTION QUERY 1200 685 press freedom risks
ACTION SERP 1200 690 EXAMINE_SERP
ACTION SNIPPET 1200 690 SNIPPET_RELEVANT 1611556
ACTION DOC 1200 710 EXAMINING_DOCUMENT 1611556
ACTION SNIPPET 1200 710 SNIPPET_RELEVANT 247125
ACTION DOC 1200 730 EXAMINING_DOCUMENT 247125
ACTION SNIPPET 1200 730 SNIPPET_RELEVANT 876863
ACTION DOC 1200 750 EXAMINING_DOCUMENT 876863
ACTION SNIPPET 1200 750 SNIPPET_RELEVANT 1098607
ACTION DOC 1200 770 EXAMINING_DOCUMENT 1098607
