ACTION START 1200 0 START
ACTION QUERY 1200 10 mainstreaming education
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 1083301
ACTION DOC 1200 35 EXAMINING_DOCUMENT 1083301
ACTION MARK 1200 38 CONSIDERED_RELEVANT 1083301
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT 892030
ACTION DOC 1200 58 EXAMINING_DOCUMENT 892030
ACTION MARK 1200 61 CONSIDERED_RELEVANT 892030
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT 1557431
ACTION DOC 1200 81 EXAMINING_DOCUMENT 1557431
ACTION MARK 1200 84 CONSIDERED_RELEVANT 1557431
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT 1388557
ACTION DOC 1200 104 EXAMINING_DOCUMENT 1388557
ACTION MARK 1200 107 CONSIDERED_RELEVANT 1388557
ACTION SNIPPET 1200 107 SNIPPET_RELEVANT 283963
ACTION DOC 1200 127 EXAMINING_DOCUMENT 283963
ACTION MARK 1200 130 CONSIDERED_RELEVANT 283963
ACTION QUERY 1200 140 special education mainstreaming
ACTION SERP 1200 145 EXAMINE_SERP
ACTION SNIPPET 1200 145 SEEN_PREVIOUSLY 1083301
ACTION SNIPPET 1200 145 SEEN_PREVIOUSLY 892030
ACTION SNIPPET 1200 145 SEEN_PREVIOUSLY 283963
ACTION SNIPPET 1200 145 SNIPPET_RELEVANT 1066582
ACTION DOC 1200 165 EXAMINING_DOCUMENT 1066582
ACTION MARK 1200 168 CONSIDERED_RELEVANT 1066582
ACTION SNIPPET 1200 168 SNIPPET_RELEVANT 859968
ACTION DOC 1200 188 EXAMINING_DOCUMENT 859968
ACTION MARK 1200 191 CONSIDERED_RELEVANT 859968
ACTION SNIPPET 1200 191 SEEN_PREVIOUSLY 1388557
ACTION SNIPPET 1200 191 SNIPPET_RELEVANT 999722
ACTION DOC 1200 211 EXAMINING_DOCUMENT 999722
ACTION MARK 1200 214 CONSIDERED_RELEVANT 999722
ACTION SNIPPET 1200 214 SEEN_PREVIOUSLY 1557431
ACTION SNIPPET 1200 214 SNIPPET_RELEVANT 1128203
ACTION DOC 1200 234 EXAMINING_DOCUMENT 1128203
ACTION MARK 1200 237 CONSIDERED_RELEVANT 1128203
ACTION SNIPPET 1200 237 SNIPPET_RELEVANT 1291260
ACTION DOC 1200 257 EXAMINING_DOCUMENT 1291260
ACTION MARK 1200 260 CONSIDERED_RELEVANT 1291260
ACTION QUERY 1200 270 special education reform
ACTION SERP 1200 275 EXAMINE_SERP
