ACTION START 1200 0 START
ACTION QUERY 1200 10 Greek stoicism
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 1705690
ACTION DOC 1200 35 EXAMINING_DOCUMENT 1705690
ACTION SNIPPET 1200 35 SNIPPET_RELEVANT 1349947
ACTION DOC 1200 55 EXAMINING_DOCUMENT 1349947
ACTION SNIPPET 1200 55 SNIPPET_RELEVANT 1448550
ACTION DOC 1200 75 EXAMINING_DOCUMENT 1448550
ACTION MARK 1200 78 CONSIDERED_RELEVANT 1448550
ACTION SNIPPET 1200 78 SNIPPET_RELEVANT 1762047
ACTION DOC 1200 98 EXAMINING_DOCUMENT 1762047
ACTION SNIPPET 1200 98 SNIPPET_RELEVANT 1413709
ACTION DOC 1200 118 EXAMINING_DOCUMENT 1413709
ACTION SNIPPET 1200 118 SNIPPET_RELEVANT 1027420
ACTION DOC 1200 138 EXAMINING_DOCUMENT 1027420
ACTION MARK 1200 141 CONSIDERED_RELEVANT 1027420
ACTION QUERY 1200 151 Stoic philosophy
ACTION SERP 1200 156 EXAMINE_SERP
ACTION SNIPPET 1200 156 SEEN_PREVIOUSLY 1448550
ACTION SNIPPET 1200 156 SNIPPET_RELEVANT 1073907
ACTION DOC 1200 176 EXAMINING_DOCUMENT 1073907
ACTION MARK 1200 179 CONSIDERED_RELEVANT 1073907
ACTION SNIPPET 1200 179 SNIPPET_RELEVANT 1343796
ACTION DOC 1200 199 EXAMINING_DOCUMENT 1343796
ACTION SNIPPET 1200 199 SNIPPET_RELEVANT 560453
ACTION DOC 1200 219 EXAMINING_DOCUMENT 560453
ACTION MARK 1200 222 CONSIDERED_RELEVANT 560453
ACTION SNIPPET 1200 222 SNIPPET_RELEVANT 1685360
ACTION DOC 1200 242 EXAMINING_DOCUMENT 1685360
ACTION MARK 1200 245 CONSIDERED_RELEVANT 1685360
ACTION SNIPPET 1200 245 SNIPPET_RELEVANT 1416548
ACTION DOC 1200 265 EXAMINING_DOCUMENT 1416548
ACTION MARK 1200 268 CONSIDERED_RELEVANT 1416548
ACTION SNIPPET 1200 268 SNIPPET_RELEVANT 906106
ACTION DOC 1200 288 EXAMINING_DOCUMENT 906106
ACTION MARK 1200 291 CONSIDERED_RELEVANT 906106
ACTION QUERY 1200 301 Contemporary stoicism
ACTION SERP 1200 306 EXAMINE_SERP
ACTION SNIPPET 1200 306 SEEN_PREVIOUSLY 1448550
ACTION SNIPPET 1200 306 SEEN_PREVIOUSLY 1027420
ACTION SNIPPET 1200 306 SNIPPET_RELEVANT 1447352
ACTION DOC 1200 326 EXAMINING_DOCUMENT 1447352
ACTION MARK 1200 329 CONSIDERED_RELEVANT 1447352
ACTION SNIPPET 1200 329 SNIPPET_RELEVANT 1505484
ACTION DOC 1200 349 EXAMINING_DOCUMENT 1505484
ACTION SNIPPET 1200 349 SNIPPET_RELEVANT 1232268
ACTION DOC 1200 369 EXAMINING_DOCUMENT 1232268
ACTION MARK 1200 372 CONSIDERED_RELEVANT 1232268
ACTION SNIPPET 1200 372 SNIPPET_RELEVANT 1121453
ACTION DOC 1200 392 EXAMINING_DOCUMENT 1121453
ACTION MARK 1200 395 CONSIDERED_RELEVANT 1121453
ACTION SNIPPET 1200 395 SNIPPET_RELEVANT 1709234
ACTION DOC 1200 415 EXAMINING_DOCUMENT 1709234
ACTION SNIPPET 1200 415 SNIPPET_RELEVANT 366617
ACTION DOC 1200 435 EXAMINING_DOCUMENT 366617
ACTION MARK 1200 438 CONSIDERED_RELEVANT 366617
ACTION QUERY 1200 448 Stoic philosophers
ACTION SERP 1200 453 EXAMINE_SERP
ACTION SNIPPET 1200 453 SEEN_PREVIOUSLY 1448550
ACTION SNIPPET 1200 453 SNIPPET_RELEVANT 1453830
ACTION DOC 1200 473 EXAMINING_DOCUMENT 1453830
ACTION MARK 1200 476 CONSIDERED_RELEVANT 1453830
ACTION SNIPPET 1200 476 SEEN_PREVIOUSLY 1073907
ACTION SNIPPET 1200 476 SNIPPET_RELEVANT 36477
ACTION DOC 1200 496 EXAMINING_DOCUMENT 36477
ACTION MARK 1200 499 CONSIDERED_RELEVANT 36477
ACTION SNIPPET 1200 499 SEEN_PREVIOUSLY 906106
ACTION SNIPPET 1200 499 SEEN_PREVIOUSLY 1505484
ACTION SNIPPET 1200 499 SNIPPET_RELEVANT 1489708
ACTION DOC 1200 519 EXAMINING_DOCUMENT 1489708
ACTION SNIPPET 1200 519 SEEN_PREVIOUSLY 560453
ACTION SNIPPET 1200 519 SNIPPET_RELEVANT 755442
ACTION DOC 1200 539 EXAMINING_DOCUMENT 755442
ACTION SNIPPET 1200 539 SNIPPET_RELEVANT 1210727
ACTION DOC 1200 559 EXAMINING_DOCUMENT 1210727
ACTION SNIPPET 1200 559 SNIPPET_RELEVANT 1166121
ACTION DOC 1200 579 EXAMINING_DOCUMENT 1166121
ACTION MARK 1200 582 CONSIDERED_RELEVANT 1166121
ACTION QUERY 1200 592 Greek philosophy
ACTION SERP 1200 597 EXAMINE_SERP
ACTION SNIPPET 1200 597 SNIPPET_RELEVANT 56083
ACTION DOC 1200 617 EXAMINING_DOCUMENT 56083
ACTION MARK 1200 620 CONSIDERED_RELEVANT 56083
ACTION SNIPPET 1200 620 SNIPPET_RELEVANT 122409
ACTION DOC 1200 640 EXAMINING_DOCUMENT 122409
ACTION MARK 1200 643 CONSIDERED_RELEVANT 122409
ACTION SNIPPET 1200 643 SNIPPET_RELEVANT 133620
ACTION DOC 1200 663 EXAMINING_DOCUMENT 133620
ACTION MARK 1200 666 CONSIDERED_RELEVANT 133620
ACTION SNIPPET 1200 666 SNIPPET_RELEVANT 766534
ACTION DOC 1200 686 EXAMINING_DOCUMENT 766534
ACTION SNIPPET 1200 686 SNIPPET_RELEVANT 416199
ACTION DOC 1200 706 EXAMINING_DOCUMENT 416199
ACTION MARK 1200 709 CONSIDERED_RELEVANT 416199
ACTION SNIPPET 1200 709 SNIPPET_RELEVANT 1161972
ACTION DOC 1200 729 EXAMINING_DOCUMENT 1161972
ACTION MARK 1200 732 CONSIDERED_RELEVANT 1161972
ACTION QUERY 1200 742 Stoicism today
ACTION SERP 1200 747 EXAMINE_SERP
ACTION SNIPPET 1200 747 SEEN_PREVIOUSLY 1448550
ACTION SNIPPET 1200 747 SEEN_PREVIOUSLY 1027420
ACTION SNIPPET 1200 747 SEEN_PREVIOUSLY 1447352
ACTION SNIPPET 1200 747 SNIPPET_RELEVANT 1001923
ACTION DOC 1200 767 EXAMINING_DOCUMENT 1001923
ACTION MARK 1200 770 CONSIDERED_RELEVANT 1001923
ACTION SNIPPET 1200 770 SNIPPET_RELEVANT 357390
ACTION DOC 1200 790 EXAMINING_DOCUMENT 357390
ACTION SNIPPET 1200 790 SNIPPET_RELEVANT 79445
ACTION DOC 1200 810 EXAMINING_DOCUMENT 79445
ACTION SNIPPET 1200 810 SEEN_PREVIOUSLY 1232268
ACTION SNIPPET 1200 810 SNIPPET_RELEVANT 517639
ACTION DOC 1200 830 EXAMINING_DOCUMENT 517639
ACTION SNIPPET 1200 830 SEEN_PREVIOUSLY 1121453
ACTION SNIPPET 1200 830 SNIPPET_RELEVANT 1685870
ACTION DOC 1200 850 EXAMINING_DOCUMENT 1685870
ACTION MARK 1200 853 CONSIDERED_RELEVANT 1685870
ACTION SNIPPET 1200 853 SNIPPET_RELEVANT 1325628
ACTION DOC 1200 873 EXAMINING_DOCUMENT 1325628
ACTION MARK 1200 876 CONSIDERED_RELEVANT 1325628
ACTION QUERY 1200 886 Modern stoicism
ACTION SERP 1200 891 EXAMINE_SERP
ACTION SNIPPET 1200 891 SEEN_PREVIOUSLY 1448550
ACTION SNIPPET 1200 891 SNIPPET_RELEVANT 929256
ACTION DOC 1200 911 EXAMINING_DOCUMENT 929256
ACTION SNIPPET 1200 911 SEEN_PREVIOUSLY 1027420
ACTION SNIPPET 1200 911 SEEN_PREVIOUSLY 1447352
ACTION SNIPPET 1200 911 SNIPPET_RELEVANT 989808
ACTION DOC 1200 931 EXAMINING_DOCUMENT 989808
ACTION SNIPPET 1200 931 SNIPPET_RELEVANT 468027
ACTION DOC 1200 951 EXAMINING_DOCUMENT 468027
ACTION SNIPPET 1200 951 SEEN_PREVIOUSLY 1232268
ACTION SNIPPET 1200 951 SEEN_PREVIOUSLY 1121453
ACTION SNIPPET 1200 951 SNIPPET_RELEVANT 1828645
ACTION DOC 1200 971 EXAMINING_DOCUMENT 1828645
ACTION SNIPPET 1200 971 SEEN_PREVIOUSLY 1685870
ACTION SNIPPET 1200 971 SEEN_PREVIOUSLY 1325628
ACTION SNIPPET 1200 971 SNIPPET_RELEVANT 1810620
ACTION DOC 1200 991 EXAMINING_DOCUMENT 1810620
ACTION MARK 1200 994 CONSIDERED_RELEVANT 1810620
ACTION SNIPPET 1200 994 SEEN_PREVIOUSLY 1001923
ACTION SNIPPET 1200 994 SNIPPET_RELEVANT 242871
ACTION DOC 1200 1014 EXAMINING_DOCUMENT 242871
ACTION MARK 1200 1017 CONSIDERED_RELEVANT 242871
ACTION QUERY 1200 1027 Stoic plays
ACTION SERP 1200 1032 EXAMINE_SERP
ACTION SNIPPET 1200 1032 SEEN_PREVIOUSLY 1448550
ACTION SNIPPET 1200 1032 SNIPPET_RELEVANT 415396
ACTION DOC 1200 1052 EXAMINING_DOCUMENT 415396
ACTION MARK 1200 1055 CONSIDERED_RELEVANT 415396
ACTION SNIPPET 1200 1055 SNIPPET_RELEVANT 1504961
ACTION DOC 1200 1075 EXAMINING_DOCUMENT 1504961
ACTION SNIPPET 1200 1075 SNIPPET_RELEVANT 1743089
ACTION DOC 1200 1095 EXAMINING_DOCUMENT 1743089
ACTION MARK 1200 1098 CONSIDERED_RELEVANT 1743089
ACTION SNIPPET 1200 1098 SNIPPET_RELEVANT 207765
ACTION DOC 1200 1118 EXAMINING_DOCUMENT 207765
ACTION MARK 1200 1121 CONSIDERED_RELEVANT 207765
ACTION SNIPPET 1200 1121 SNIPPET_RELEVANT 990703
ACTION DOC 1200 1141 EXAMINING_DOCUMENT 990703
ACTION SNIPPET 1200 1141 SNIPPET_RELEVANT 561820
ACTION DOC 1200 1161 EXAMINING_DOCUMENT 561820
ACTION QUERY 1200 1171 Philosophy of stoicism
ACTION SERP 1200 1176 EXAMINE_SERP
ACTION SNIPPET 1200 1176 SEEN_PREVIOUSLY 1448550
ACTION SNIPPET 1200 1176 SEEN_PREVIOUSLY 1810620
ACTION SNIPPET 1200 1176 SNIPPET_RELEVANT 1204296
ACTION DOC 1200 1196 EXAMINING_DOCUMENT 1204296
ACTION MARK 1200 1199 CONSIDERED_RELEVANT 1204296
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1505484
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1027420
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1447352
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1073907
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1232268
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1121453
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1343796
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1685870
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1325628
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 1001923
ACTION SNIPPET 1200 1199 SEEN_PREVIOUSLY 242871
ACTION SNIPPET 1200 1199 SNIPPET_RELEVANT 1378394
ACTION DOC 1200 1219 EXAMINING_DOCUMENT 1378394
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 9
INFO TOTAL_SNIPPETS_EXAMINED 85
INFO TOTAL_DOCUMENTS_EXAMINED 50
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 28
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 9
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
