ACTION START 1200 0 START
ACTION QUERY 1200 10 home schooling
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 973404
ACTION DOC 1200 35 EXAMINING_DOCUMENT 973404
ACTION MARK 1200 38 CONSIDERED_RELEVANT 973404
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT 1356039
ACTION DOC 1200 58 EXAMINING_DOCUMENT 1356039
ACTION MARK 1200 61 CONSIDERED_RELEVANT 1356039
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT 403043
ACTION DOC 1200 81 EXAMINING_DOCUMENT 403043
ACTION MARK 1200 84 CONSIDERED_RELEVANT 403043
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT 1696258
ACTION DOC 1200 104 EXAMINING_DOCUMENT 1696258
ACTION MARK 1200 107 CONSIDERED_RELEVANT 1696258
ACTION SNIPPET 1200 107 SNIPPET_RELEVANT 72341
ACTION DOC 1200 127 EXAMINING_DOCUMENT 72341
ACTION MARK 1200 130 CONSIDERED_RELEVANT 72341
ACTION QUERY 1200 140 online education
ACTION SERP 1200 145 EXAMINE_SERP
ACTION SNIPPET 1200 145 SNIPPET_RELEVANT 1196811
ACTION DOC 1200 165 EXAMINING_DOCUMENT 1196811
ACTION SNIPPET 1200 165 SNIPPET_RELEVANT 1691821
ACTION DOC 1200 185 EXAMINING_DOCUMENT 1691821
ACTION MARK 1200 188 CONSIDERED_RELEVANT 1691821
ACTION SNIPPET 1200 188 SNIPPET_RELEVANT 1779301
ACTION DOC 1200 208 EXAMINING_DOCUMENT 1779301
ACTION MARK 1200 211 CONSIDERED_RELEVANT 1779301
ACTION SNIPPET 1200 211 SNIPPET_RELEVANT 1576659
ACTION DOC 1200 231 EXAMINING_DOCUMENT 1576659
ACTION SNIPPET 1200 231 SNIPPET_RELEVANT 1270885
ACTION DOC 1200 251 EXAMINING_DOCUMENT 1270885
ACTION MARK 1200 254 CONSIDERED_RELEVANT 1270885
ACTION SNIPPET 1200 254 SNIPPET_RELEVANT 1691173
ACTION DOC 1200 274 EXAMINING_DOCUMENT 1691173
ACTION QUERY 1200 284 homeschooling resources
ACTION SERP 1200 289 EXAMINE_SERP
ACTION SNIPPET 1200 289 SNIPPET_RELEVANT 309639
ACTION DOC 1200 309 EXAMINING_DOCUMENT 309639
ACTION MARK 1200 312 CONSIDERED_RELEVANT 309639
ACTION SNIPPET 1200 312 SNIPPET_RELEVANT 1283837
ACTION DOC 1200 332 EXAMINING_DOCUMENT 1283837
ACTION MARK 1200 335 CONSIDERED_RELEVANT 1283837
ACTION SNIPPET 1200 335 SNIPPET_RELEVANT 1203538
ACTION DOC 1200 355 EXAMINING_DOCUMENT 1203538
ACTION MARK 1200 358 CONSIDERED_RELEVANT 1203538
ACTION SNIPPET 1200 358 SNIPPET_RELEVANT 1057716
ACTION DOC 1200 378 EXAMINING_DOCUMENT 1057716
ACTION MARK 1200 381 CONSIDERED_RELEVANT 1057716
ACTION SNIPPET 1200 381 SNIPPET_RELEVANT 1307036
ACTION DOC 1200 401 EXAMINING_DOCUMENT 1307036
ACTION MARK 1200 404 CONSIDERED_RELEVANT 1307036
ACTION QUERY 1200 414 education at home
ACTION SERP 1200 419 EXAMINE_SERP
ACTION SNIPPET 1200 419 SNIPPET_RELEVANT 64313
ACTION DOC 1200 439 EXAMINING_DOCUMENT 64313
ACTION SNIPPET 1200 439 SNIPPET_RELEVANT 386255
ACTION DOC 1200 459 EXAMINING_DOCUMENT 386255
ACTION MARK 1200 462 CONSIDERED_RELEVANT 386255
ACTION SNIPPET 1200 462 SNIPPET_RELEVANT 391930
ACTION DOC 1200 482 EXAMINING_DOCUMENT 391930
ACTION MARK 1200 485 CONSIDERED_RELEVANT 391930
ACTION SNIPPET 1200 485 SNIPPET_RELEVANT 391931
ACTION DOC 1200 505 EXAMINING_DOCUMENT 391931
ACTION MARK 1200 508 CONSIDERED_RELEVANT 391931
ACTION SNIPPET 1200 508 SNIPPET_RELEVANT 1682430
ACTION DOC 1200 528 EXAMINING_DOCUMENT 1682430
ACTION MARK 1200 531 CONSIDERED_RELEVANT 1682430
ACTION SNIPPET 1200 531 SNIPPET_RELEVANT 526264
ACTION DOC 1200 551 EXAMINING_DOCUMENT 526264
ACTION MARK 1200 554 CONSIDERED_RELEVANT 526264
ACTION QUERY 1200 564 distance learning
ACTION SERP 1200 569 EXAMINE_SERP
ACTION SNIPPET 1200 569 SNIPPET_RELEVANT 1314621
ACTION DOC 1200 589 EXAMINING_DOCUMENT 1314621
ACTION SNIPPET 1200 589 SNIPPET_RELEVANT 1260717
ACTION DOC 1200 609 EXAMINING_DOCUMENT 1260717
ACTION MARK 1200 612 CONSIDERED_RELEVANT 1260717
ACTION SNIPPET 1200 612 SNIPPET_RELEVANT 1177555
ACTION DOC 1200 632 EXAMINING_DOCUMENT 1177555
ACTION SNIPPET 1200 632 SNIPPET_RELEVANT 1243838
ACTION DOC 1200 652 EXAMINING_DOCUMENT 1243838
ACTION MARK 1200 655 CONSIDERED_RELEVANT 1243838
ACTION SNIPPET 1200 655 SNIPPET_RELEVANT 1097760
