ACTION START 1200 0 START
ACTION QUERY 1200 10 railway accidents
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 317296
ACTION DOC 1200 35 EXAMINING_DOCUMENT 317296
ACTION SNIPPET 1200 35 SNIPPET_RELEVANT 98010
ACTION DOC 1200 55 EXAMINING_DOCUMENT 98010
ACTION MARK 1200 58 CONSIDERED_RELEVANT 98010
ACTION SNIPPET 1200 58 SNIPPET_RELEVANT 214578
ACTION DOC 1200 78 EXAMINING_DOCUMENT 214578
ACTION MARK 1200 81 CONSIDERED_RELEVANT 214578
ACTION SNIPPET 1200 81 SNIPPET_RELEVANT 112888
ACTION DOC 1200 101 EXAMINING_DOCUMENT 112888
ACTION MARK 1200 104 CONSIDERED_RELEVANT 112888
ACTION SNIPPET 1200 104 SNIPPET_RELEVANT 1403372
ACTION DOC 1200 124 EXAMINING_DOCUMENT 1403372
ACTION MARK 1200 127 CONSIDERED_RELEVANT 1403372
ACTION SNIPPET 1200 127 SNIPPET_RELEVANT 1048102
ACTION DOC 1200 147 EXAMINING_DOCUMENT 1048102
ACTION MARK 1200 150 CONSIDERED_RELEVANT 1048102
ACTION QUERY 1200 160 train accidents
ACTION SERP 1200 165 EXAMINE_SERP
ACTION SNIPPET 1200 165 SNIPPET_RELEVANT 767293
ACTION DOC 1200 185 EXAMINING_DOCUMENT 767293
ACTION MARK 1200 188 CONSIDERED_RELEVANT 767293
ACTION SNIPPET 1200 188 SNIPPET_RELEVANT 168614
ACTION DOC 1200 208 EXAMINING_DOCUMENT 168614
ACTION MARK 1200 211 CONSIDERED_RELEVANT 168614
ACTION SNIPPET 1200 211 SNIPPET_RELEVANT 4109
ACTION DOC 1200 231 EXAMINING_DOCUMENT 4109
ACTION SNIPPET 1200 231 SEEN_PREVIOUSLY 4109
ACTION SNIPPET 1200 231 SNIPPET_RELEVANT 54432
ACTION DOC 1200 251 EXAMINING_DOCUMENT 54432
ACTION MARK 1200 254 CONSIDERED_RELEVANT 54432
ACTION SNIPPET 1200 254 SNIPPET_RELEVANT 409703
ACTION DOC 1200 274 EXAMINING_DOCUMENT 409703
ACTION MARK 1200 277 CONSIDERED_RELEVANT 409703
ACTION SNIPPET 1200 277 SNIPPET_RELEVANT 1667781
ACTION DOC 1200 297 EXAMINING_DOCUMENT 1667781
ACTION MARK 1200 300 CONSIDERED_RELEVANT 1667781
ACTION QUERY 1200 310 railway crashes
ACTION SERP 1200 315 EXAMINE_SERP
ACTION SNIPPET 1200 315 SNIPPET_RELEVANT 1687116
ACTION DOC 1200 335 EXAMINING_DOCUMENT 1687116
ACTION MARK 1200 338 CONSIDERED_RELEVANT 1687116
ACTION SNIPPET 1200 338 SEEN_PREVIOUSLY 98010
ACTION SNIPPET 1200 338 SNIPPET_RELEVANT 1022091
ACTION DOC 1200 358 EXAMINING_DOCUMENT 1022091
ACTION MARK 1200 361 CONSIDERED_RELEVANT 1022091
ACTION SNIPPET 1200 361 SNIPPET_RELEVANT 1128219
ACTION DOC 1200 381 EXAMINING_DOCUMENT 1128219
ACTION MARK 1200 384 CONSIDERED_RELEVANT 1128219
ACTION SNIPPET 1200 384 SEEN_PREVIOUSLY 214578
ACTION SNIPPET 1200 384 SNIPPET_RELEVANT 1403609
ACTION DOC 1200 404 EXAMINING_DOCUMENT 1403609
ACTION MARK 1200 407 CONSIDERED_RELEVANT 1403609
ACTION SNIPPET 1200 407 SEEN_PREVIOUSLY 1403372
ACTION SNIPPET 1200 407 SNIPPET_RELEVANT 204240
ACTION DOC 1200 427 EXAMINING_DOCUMENT 204240
ACTION MARK 1200 430 CONSIDERED_RELEVANT 204240
ACTION QUERY 1200 440 railway collisions
ACTION SERP 1200 445 EXAMINE_SERP
ACTION SNIPPET 1200 445 SEEN_PREVIOUSLY 204240
ACTION SNIPPET 1200 445 SEEN_PREVIOUSLY 1128219
ACTION SNIPPET 1200 445 SEEN_PREVIOUSLY 317296
ACTION SNIPPET 1200 445 SEEN_PREVIOUSLY 214578
ACTION SNIPPET 1200 445 SEEN_PREVIOUSLY 1403609
ACTION SNIPPET 1200 445 SNIPPET_RELEVANT 46187
ACTION DOC 1200 465 EXAMINING_DOCUMENT 46187
ACTION MARK 1200 468 CONSIDERED_RELEVANT 46187
ACTION SNIPPET 1200 468 SNIPPET_RELEVANT 1275509
ACTION DOC 1200 488 EXAMINING_DOCUMENT 1275509
ACTION MARK 1200 491 CONSIDERED_RELEVANT 1275509
ACTION SNIPPET 1200 491 SNIPPET_RELEVANT 1260886
