ACTION START 1200 0 START
ACTION QUERY 1200 10 heroic acts
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT c2127e88-8b55-11e2-b63f-f53fb9f2fcb4
ACTION DOC 1200 35 EXAMINING_DOCUMENT c2127e88-8b55-11e2-b63f-f53fb9f2fcb4
ACTION MARK 1200 38 CONSIDERED_RELEVANT c2127e88-8b55-11e2-b63f-f53fb9f2fcb4
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT f7fda5121215b09571dd5e8d724228ee
ACTION DOC 1200 58 EXAMINING_DOCUMENT f7fda5121215b09571dd5e8d724228ee
ACTION MARK 1200 61 CONSIDERED_RELEVANT f7fda5121215b09571dd5e8d724228ee
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT 39e2af7a2e181dd78d2bfd77b659bfa5
ACTION DOC 1200 81 EXAMINING_DOCUMENT 39e2af7a2e181dd78d2bfd77b659bfa5
ACTION MARK 1200 84 CONSIDERED_RELEVANT 39e2af7a2e181dd78d2bfd77b659bfa5
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT 4084a7627ab6a184983ad133b32deef3
ACTION DOC 1200 104 EXAMINING_DOCUMENT 4084a7627ab6a184983ad133b32deef3
ACTION MARK 1200 107 CONSIDERED_RELEVANT 4084a7627ab6a184983ad133b32deef3
ACTION SNIPPET 1200 107 SNIPPET_NOT_RELEVANT 0492dc0f0f128f28840bae616b1b8cf2
ACTION SNIPPET 1200 107 SNIPPET_RELEVANT 0d300965b15e3591c4e3ffc4a21fa13d
ACTION DOC 1200 127 EXAMINING_DOCUMENT 0d300965b15e3591c4e3ffc4a21fa13d
ACTION SNIPPET 1200 127 SNIPPET_NOT_RELEVANT c4db4da92bca3c1d99c8b367f7bb1900
ACTION SNIPPET 1200 127 SNIPPET_RELEVANT a0d0f62e-b372-11e2-9fb1-62de9581c946
ACTION DOC 1200 147 EXAMINING_DOCUMENT a0d0f62e-b372-11e2-9fb1-62de9581c946
ACTION MARK 1200 150 CONSIDERED_RELEVANT a0d0f62e-b372-11e2-9fb1-62de9581c946
ACTION QUERY 1200 160 selfless heroes
ACTION SERP 1200 165 EXAMINE_SERP
ACTION SNIPPET 1200 165 SNIPPET_RELEVANT c9410438-0b73-11e3-9941-6711ed662e71
ACTION DOC 1200 185 EXAMINING_DOCUMENT c9410438-0b73-11e3-9941-6711ed662e71
ACTION SNIPPET 1200 185 SNIPPET_RELEVANT c4dfa84210282b2b262ba52d68c0dd88
ACTION DOC 1200 205 EXAMINING_DOCUMENT c4dfa84210282b2b262ba52d68c0dd88
ACTION MARK 1200 208 CONSIDERED_RELEVANT c4dfa84210282b2b262ba52d68c0dd88
ACTION SNIPPET 1200 208 SNIPPET_RELEVANT 6db76f51228569e293d197e272f9905e
ACTION DOC 1200 228 EXAMINING_DOCUMENT 6db76f51228569e293d197e272f9905e
ACTION MARK 1200 231 CONSIDERED_RELEVANT 6db76f51228569e293d197e272f9905e
ACTION SNIPPET 1200 231 SNIPPET_RELEVANT fd132e42b7f02c637c36757cb7138210
ACTION DOC 1200 251 EXAMINING_DOCUMENT fd132e42b7f02c637c36757cb7138210
ACTION MARK 1200 254 CONSIDERED_RELEVANT fd132e42b7f02c637c36757cb7138210
ACTION SNIPPET 1200 254 SNIPPET_NOT_RELEVANT 7b526bfdbb0aa8bfc3f35383cf8b5cb3
ACTION SNIPPET 1200 254 SNIPPET_NOT_RELEVANT a844d784-732d-11e7-8c17-533c52b2f014
ACTION SNIPPET 1200 254 SNIPPET_NOT_RELEVANT 1a242fd7eae0ad2d5ba418db444b49cc
ACTION SNIPPET 1200 254 SNIPPET_RELEVANT b9c87c0a-bf95-11e1-9ce8-ff26651238d0
ACTION DOC 1200 274 EXAMINING_DOCUMENT b9c87c0a-bf95-11e1-9ce8-ff26651238d0
ACTION MARK 1200 277 CONSIDERED_RELEVANT b9c87c0a-bf95-11e1-9ce8-ff26651238d0
ACTION SNIPPET 1200 277 SNIPPET_NOT_RELEVANT 3f85323ddb945136543b748221153233
ACTION SNIPPET 1200 277 SNIPPET_NOT_RELEVANT 29d4d663e1de9948137474c5f60e2219
ACTION SNIPPET 1200 277 SNIPPET_NOT_RELEVANT 33b95bbb4f88ded23cfcf4abec564b47
ACTION SNIPPET 1200 277 SNIPPET_RELEVANT 231a3c20900cb5977b1ea7e0e7608f76
ACTION DOC 1200 297 EXAMINING_DOCUMENT 231a3c20900cb5977b1ea7e0e7608f76
