ACTION START 1200 0 START
ACTION QUERY 1200 10 Greek Stoicism
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 59c14b04bd0cd97f77d709f21f3df2f4
ACTION DOC 1200 35 EXAMINING_DOCUMENT 59c14b04bd0cd97f77d709f21f3df2f4
ACTION SNIPPET 1200 35 SNIPPET_RELEVANT 8c37f634-0771-11e7-a15f-a58d4a988474
ACTION DOC 1200 55 EXAMINING_DOCUMENT 8c37f634-0771-11e7-a15f-a58d4a988474
ACTION SNIPPET 1200 55 SNIPPET_RELEVANT f2a5dbee-b4b9-11e1-92df-14cd260b161d
ACTION DOC 1200 75 EXAMINING_DOCUMENT f2a5dbee-b4b9-11e1-92df-14cd260b161d
ACTION SNIPPET 1200 75 SNIPPET_RELEVANT f7c804c8-1245-11e2-be82-c3411b7680a9
ACTION DOC 1200 95 EXAMINING_DOCUMENT f7c804c8-1245-11e2-be82-c3411b7680a9
ACTION MARK 1200 98 CONSIDERED_RELEVANT f7c804c8-1245-11e2-be82-c3411b7680a9
ACTION SNIPPET 1200 98 SNIPPET_RELEVANT 30e9c752-8cf0-11e3-95dd-36ff657a4dae
ACTION DOC 1200 118 EXAMINING_DOCUMENT 30e9c752-8cf0-11e3-95dd-36ff657a4dae
ACTION MARK 1200 121 CONSIDERED_RELEVANT 30e9c752-8cf0-11e3-95dd-36ff657a4dae
ACTION SNIPPET 1200 121 SNIPPET_RELEVANT 3e123114-f39d-11e1-adc6-87dfa8eff430
ACTION DOC 1200 141 EXAMINING_DOCUMENT 3e123114-f39d-11e1-adc6-87dfa8eff430
ACTION MARK 1200 144 CONSIDERED_RELEVANT 3e123114-f39d-11e1-adc6-87dfa8eff430
ACTION QUERY 1200 154 Greek stoicism
ACTION SERP 1200 159 EXAMINE_SERP
ACTION SNIPPET 1200 159 SEEN_PREVIOUSLY 59c14b04bd0cd97f77d709f21f3df2f4
ACTION SNIPPET 1200 159 SEEN_PREVIOUSLY 8c37f634-0771-11e7-a15f-a58d4a988474
ACTION SNIPPET 1200 159 SEEN_PREVIOUSLY f2a5dbee-b4b9-11e1-92df-14cd260b161d
ACTION SNIPPET 1200 159 SEEN_PREVIOUSLY f7c804c8-1245-11e2-be82-c3411b7680a9
ACTION SNIPPET 1200 159 SEEN_PREVIOUSLY 30e9c752-8cf0-11e3-95dd-36ff657a4dae
ACTION SNIPPET 1200 159 SEEN_PREVIOUSLY 3e123114-f39d-11e1-adc6-87dfa8eff430
ACTION SNIPPET 1200 159 SNIPPET_RELEVANT 248accbc4b7764d608c07543f260d4e1
ACTION DOC 1200 179 EXAMINING_DOCUMENT 248accbc4b7764d608c07543f260d4e1
ACTION MARK 1200 182 CONSIDERED_RELEVANT 248accbc4b7764d608c07543f260d4e1
ACTION SNIPPET 1200 182 SNIPPET_RELEVANT ae9b5860-fdf3-11e6-8ebe-6e0dbe4f2bca
ACTION DOC 1200 202 EXAMINING_DOCUMENT ae9b5860-fdf3-11e6-8ebe-6e0dbe4f2bca
ACTION SNIPPET 1200 202 SNIPPET_RELEVANT b7ff79de-24ec-11e2-9313-3c7f59038d93
ACTION DOC 1200 222 EXAMINING_DOCUMENT b7ff79de-24ec-11e2-9313-3c7f59038d93
ACTION SNIPPET 1200 222 SNIPPET_RELEVANT 1b415d0c-cd42-11e2-8845-d970ccb04497
ACTION DOC 1200 242 EXAMINING_DOCUMENT 1b415d0c-cd42-11e2-8845-d970ccb04497
ACTION SNIPPET 1200 242 SNIPPET_RELEVANT 5948065e-b8fc-11e3-96ae-f2c36d2b1245
ACTION DOC 1200 262 EXAMINING_DOCUMENT 5948065e-b8fc-11e3-96ae-f2c36d2b1245
ACTION SNIPPET 1200 262 SNIPPET_RELEVANT 292ea8e820e5c16a70efb61572ee9016
ACTION DOC 1200 282 EXAMINING_DOCUMENT 292ea8e820e5c16a70efb61572ee9016
ACTION QUERY 1200 292 Stoic philosophy
ACTION SERP 1200 297 EXAMINE_SERP
ACTION SNIPPET 1200 297 SNIPPET_RELEVANT 69a6be90acc8e84e9278cdd693478459
ACTION DOC 1200 317 EXAMINING_DOCUMENT 69a6be90acc8e84e9278cdd693478459
ACTION MARK 1200 320 CONSIDERED_RELEVANT 69a6be90acc8e84e9278cdd693478459
ACTION SNIPPET 1200 320 SNIPPET_RELEVANT 65d9f35ca9b68609abce586beca12b5a
ACTION DOC 1200 340 EXAMINING_DOCUMENT 65d9f35ca9b68609abce586beca12b5a
ACTION SNIPPET 1200 340 SNIPPET_RELEVANT 02043c1e-d2a3-11e6-9cb0-54ab630851e8
ACTION DOC 1200 360 EXAMINING_DOCUMENT 02043c1e-d2a3-11e6-9cb0-54ab630851e8
ACTION MARK 1200 363 CONSIDERED_RELEVANT 02043c1e-d2a3-11e6-9cb0-54ab630851e8
ACTION SNIPPET 1200 363 SNIPPET_RELEVANT f8118f72-d976-11e3-bda1-9b46b2066796
ACTION DOC 1200 383 EXAMINING_DOCUMENT f8118f72-d976-11e3-bda1-9b46b2066796
ACTION SNIPPET 1200 383 SNIPPET_RELEVANT 7d3e2b90-5ab3-11e7-9fc6-c7ef4bc58d13
ACTION DOC 1200 403 EXAMINING_DOCUMENT 7d3e2b90-5ab3-11e7-9fc6-c7ef4bc58d13
ACTION MARK 1200 406 CONSIDERED_RELEVANT 7d3e2b90-5ab3-11e7-9fc6-c7ef4bc58d13
ACTION SNIPPET 1200 406 SNIPPET_RELEVANT cce7bdc6e570d1ac7f3fc2b989c6fdd0
ACTION DOC 1200 426 EXAMINING_DOCUMENT cce7bdc6e570d1ac7f3fc2b989c6fdd0
ACTION MARK 1200 429 CONSIDERED_RELEVANT cce7bdc6e570d1ac7f3fc2b989c6fdd0
ACTION QUERY 1200 439 Greek Stoic Philosophy
ACTION SERP 1200 444 EXAMINE_SERP
ACTION SNIPPET 1200 444 SEEN_PREVIOUSLY 69a6be90acc8e84e9278cdd693478459
ACTION SNIPPET 1200 444 SNIPPET_RELEVANT 7845899e-76fd-11e5-b9c1-f03c48c96ac2
ACTION DOC 1200 464 EXAMINING_DOCUMENT 7845899e-76fd-11e5-b9c1-f03c48c96ac2
ACTION SNIPPET 1200 464 SEEN_PREVIOUSLY 59c14b04bd0cd97f77d709f21f3df2f4
ACTION SNIPPET 1200 464 SEEN_PREVIOUSLY 5948065e-b8fc-11e3-96ae-f2c36d2b1245
ACTION SNIPPET 1200 464 SNIPPET_RELEVANT e037c86ef4e22279e95afcca64beee52
ACTION DOC 1200 484 EXAMINING_DOCUMENT e037c86ef4e22279e95afcca64beee52
ACTION SNIPPET 1200 484 SNIPPET_RELEVANT aa7fae2a-46f0-11e7-98cd-af64b4fe2dfc
ACTION DOC 1200 504 EXAMINING_DOCUMENT aa7fae2a-46f0-11e7-98cd-af64b4fe2dfc
ACTION SNIPPET 1200 504 SNIPPET_RELEVANT bf31c4d4-b5f3-11e3-8cb6-284052554d74
ACTION DOC 1200 524 EXAMINING_DOCUMENT bf31c4d4-b5f3-11e3-8cb6-284052554d74
ACTION MARK 1200 527 CONSIDERED_RELEVANT bf31c4d4-b5f3-11e3-8cb6-284052554d74
ACTION SNIPPET 1200 527 SNIPPET_RELEVANT 5465ce39f0c971162b5818228efec2c4
ACTION DOC 1200 547 EXAMINING_DOCUMENT 5465ce39f0c971162b5818228efec2c4
ACTION SNIPPET 1200 547 SNIPPET_RELEVANT bdb06004-faf8-11e2-a369-d1954abcb7e3
ACTION DOC 1200 567 EXAMINING_DOCUMENT bdb06004-faf8-11e2-a369-d1954abcb7e3
ACTION QUERY 1200 577 Contemporary stoicism
ACTION SERP 1200 582 EXAMINE_SERP
ACTION SNIPPET 1200 582 SNIPPET_RELEVANT c2cc2a44-4a36-11e4-a046-120a8a855cca
ACTION DOC 1200 602 EXAMINING_DOCUMENT c2cc2a44-4a36-11e4-a046-120a8a855cca
ACTION SNIPPET 1200 602 SEEN_PREVIOUSLY f7c804c8-1245-11e2-be82-c3411b7680a9
ACTION SNIPPET 1200 602 SEEN_PREVIOUSLY 30e9c752-8cf0-11e3-95dd-36ff657a4dae
ACTION SNIPPET 1200 602 SEEN_PREVIOUSLY 3e123114-f39d-11e1-adc6-87dfa8eff430
ACTION SNIPPET 1200 602 SEEN_PREVIOUSLY 248accbc4b7764d608c07543f260d4e1
ACTION SNIPPET 1200 602 SNIPPET_RELEVANT a960261680cff44376f93a21326c7b6e
ACTION DOC 1200 622 EXAMINING_DOCUMENT a960261680cff44376f93a21326c7b6e
ACTION SNIPPET 1200 622 SEEN_PREVIOUSLY ae9b5860-fdf3-11e6-8ebe-6e0dbe4f2bca
ACTION SNIPPET 1200 622 SEEN_PREVIOUSLY 1b415d0c-cd42-11e2-8845-d970ccb04497
ACTION SNIPPET 1200 622 SNIPPET_RELEVANT 0d9b45b389e2c32db66f1a143810545b
ACTION DOC 1200 642 EXAMINING_DOCUMENT 0d9b45b389e2c32db66f1a143810545b
ACTION SNIPPET 1200 642 SNIPPET_RELEVANT 159e6f9e-8e84-11e3-84e1-27626c5ef5fb
ACTION DOC 1200 662 EXAMINING_DOCUMENT 159e6f9e-8e84-11e3-84e1-27626c5ef5fb
ACTION SNIPPET 1200 662 SNIPPET_RELEVANT 9fca0965cb9f08e68fe6da05cbdcb620
ACTION DOC 1200 682 EXAMINING_DOCUMENT 9fca0965cb9f08e68fe6da05cbdcb620
ACTION SNIPPET 1200 682 SNIPPET_RELEVANT 3169de43bac13caea57e2b6871ede8a1
ACTION DOC 1200 702 EXAMINING_DOCUMENT 3169de43bac13caea57e2b6871ede8a1
ACTION QUERY 1200 712 Stoicism modern application
ACTION SERP 1200 717 EXAMINE_SERP
ACTION SNIPPET 1200 717 SEEN_PREVIOUSLY f7c804c8-1245-11e2-be82-c3411b7680a9
ACTION SNIPPET 1200 717 SEEN_PREVIOUSLY 159e6f9e-8e84-11e3-84e1-27626c5ef5fb
ACTION SNIPPET 1200 717 SNIPPET_RELEVANT 6c30a88b5bdb6d83d37ce1e895139ba5
ACTION DOC 1200 737 EXAMINING_DOCUMENT 6c30a88b5bdb6d83d37ce1e895139ba5
ACTION SNIPPET 1200 737 SNIPPET_RELEVANT c26c562c-4e8d-11e4-8c24-487e92bc997b
ACTION DOC 1200 757 EXAMINING_DOCUMENT c26c562c-4e8d-11e4-8c24-487e92bc997b
ACTION SNIPPET 1200 757 SNIPPET_RELEVANT 25640adc-951e-11e4-927a-4fa2638cd1b0
ACTION DOC 1200 777 EXAMINING_DOCUMENT 25640adc-951e-11e4-927a-4fa2638cd1b0
ACTION SNIPPET 1200 777 SNIPPET_RELEVANT 2caaf6ae-2898-11e4-958c-268a320a60ce
ACTION DOC 1200 797 EXAMINING_DOCUMENT 2caaf6ae-2898-11e4-958c-268a320a60ce
ACTION SNIPPET 1200 797 SNIPPET_RELEVANT efce94e6-fed8-11e2-9711-3708310f6f4d
ACTION DOC 1200 817 EXAMINING_DOCUMENT efce94e6-fed8-11e2-9711-3708310f6f4d
ACTION SNIPPET 1200 817 SEEN_PREVIOUSLY 30e9c752-8cf0-11e3-95dd-36ff657a4dae
ACTION SNIPPET 1200 817 SEEN_PREVIOUSLY 3e123114-f39d-11e1-adc6-87dfa8eff430
ACTION SNIPPET 1200 817 SEEN_PREVIOUSLY 248accbc4b7764d608c07543f260d4e1
ACTION SNIPPET 1200 817 SNIPPET_RELEVANT 5e86d26fb38343d9477d5cf851077a58
ACTION DOC 1200 837 EXAMINING_DOCUMENT 5e86d26fb38343d9477d5cf851077a58
ACTION QUERY 1200 847 Contemporary Stoicism
ACTION SERP 1200 852 EXAMINE_SERP
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY c2cc2a44-4a36-11e4-a046-120a8a855cca
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY f7c804c8-1245-11e2-be82-c3411b7680a9
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY 30e9c752-8cf0-11e3-95dd-36ff657a4dae
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY 3e123114-f39d-11e1-adc6-87dfa8eff430
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY 248accbc4b7764d608c07543f260d4e1
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY a960261680cff44376f93a21326c7b6e
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY ae9b5860-fdf3-11e6-8ebe-6e0dbe4f2bca
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY 1b415d0c-cd42-11e2-8845-d970ccb04497
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY 0d9b45b389e2c32db66f1a143810545b
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY 159e6f9e-8e84-11e3-84e1-27626c5ef5fb
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY 9fca0965cb9f08e68fe6da05cbdcb620
ACTION SNIPPET 1200 852 SEEN_PREVIOUSLY 3169de43bac13caea57e2b6871ede8a1
ACTION SNIPPET 1200 852 SNIPPET_RELEVANT 23691076-955f-11e2-bc8a-934ce979aa74
ACTION DOC 1200 872 EXAMINING_DOCUMENT 23691076-955f-11e2-bc8a-934ce979aa74
ACTION SNIPPET 1200 872 SNIPPET_RELEVANT d6699a315f2bc6c1ac0d1a76fe68f5c5
ACTION DOC 1200 892 EXAMINING_DOCUMENT d6699a315f2bc6c1ac0d1a76fe68f5c5
ACTION SNIPPET 1200 892 SNIPPET_RELEVANT f0e2cb720426274c8a422873532e4aa6
ACTION DOC 1200 912 EXAMINING_DOCUMENT f0e2cb720426274c8a422873532e4aa6
ACTION SNIPPET 1200 912 SNIPPET_RELEVANT 8923f962-9504-11e3-84e1-27626c5ef5fb
ACTION DOC 1200 932 EXAMINING_DOCUMENT 8923f962-9504-11e3-84e1-27626c5ef5fb
ACTION MARK 1200 935 CONSIDERED_RELEVANT 8923f962-9504-11e3-84e1-27626c5ef5fb
ACTION SNIPPET 1200 935 SNIPPET_RELEVANT 1d1f239a-4c31-11e6-bf27-405106836f96
ACTION DOC 1200 955 EXAMINING_DOCUMENT 1d1f239a-4c31-11e6-bf27-405106836f96
ACTION SNIPPET 1200 955 SNIPPET_RELEVANT 8d0a690e-be5c-11e3-9ee7-02c1e10a03f0
ACTION DOC 1200 975 EXAMINING_DOCUMENT 8d0a690e-be5c-11e3-9ee7-02c1e10a03f0
ACTION QUERY 1200 985 Greek philosophers
ACTION SERP 1200 990 EXAMINE_SERP
ACTION SNIPPET 1200 990 SEEN_PREVIOUSLY 5465ce39f0c971162b5818228efec2c4
ACTION SNIPPET 1200 990 SNIPPET_RELEVANT fa15b00a9394a7729d8a51294045ddc6
ACTION DOC 1200 1010 EXAMINING_DOCUMENT fa15b00a9394a7729d8a51294045ddc6
ACTION SNIPPET 1200 1010 SEEN_PREVIOUSLY bf31c4d4-b5f3-11e3-8cb6-284052554d74
ACTION SNIPPET 1200 1010 SNIPPET_RELEVANT 8c8d8037bc22f9d8023de211697702b3
ACTION DOC 1200 1030 EXAMINING_DOCUMENT 8c8d8037bc22f9d8023de211697702b3
ACTION SNIPPET 1200 1030 SNIPPET_RELEVANT 5c20451f466dca69add14d50d0584bff
ACTION DOC 1200 1050 EXAMINING_DOCUMENT 5c20451f466dca69add14d50d0584bff
ACTION SNIPPET 1200 1050 SNIPPET_RELEVANT 3caa2a40-3c80-11e6-a66f-aa6c1883b6b1
ACTION DOC 1200 1070 EXAMINING_DOCUMENT 3caa2a40-3c80-11e6-a66f-aa6c1883b6b1
ACTION MARK 1200 1073 CONSIDERED_RELEVANT 3caa2a40-3c80-11e6-a66f-aa6c1883b6b1
ACTION SNIPPET 1200 1073 SNIPPET_RELEVANT f65d4e214b7cfc0400df8bba33836968
ACTION DOC 1200 1093 EXAMINING_DOCUMENT f65d4e214b7cfc0400df8bba33836968
ACTION SNIPPET 1200 1093 SNIPPET_RELEVANT 57ab45d5f626ed6b462c4488a080a928
ACTION DOC 1200 1113 EXAMINING_DOCUMENT 57ab45d5f626ed6b462c4488a080a928
ACTION QUERY 1200 1123 Stoicism today
ACTION SERP 1200 1128 EXAMINE_SERP
ACTION SNIPPET 1200 1128 SEEN_PREVIOUSLY f7c804c8-1245-11e2-be82-c3411b7680a9
ACTION SNIPPET 1200 1128 SEEN_PREVIOUSLY 30e9c752-8cf0-11e3-95dd-36ff657a4dae
ACTION SNIPPET 1200 1128 SEEN_PREVIOUSLY 3e123114-f39d-11e1-adc6-87dfa8eff430
ACTION SNIPPET 1200 1128 SEEN_PREVIOUSLY 248accbc4b7764d608c07543f260d4e1
ACTION SNIPPET 1200 1128 SEEN_PREVIOUSLY 8923f962-9504-11e3-84e1-27626c5ef5fb
ACTION SNIPPET 1200 1128 SEEN_PREVIOUSLY ae9b5860-fdf3-11e6-8ebe-6e0dbe4f2bca
ACTION SNIPPET 1200 1128 SEEN_PREVIOUSLY 1b415d0c-cd42-11e2-8845-d970ccb04497
ACTION SNIPPET 1200 1128 SEEN_PREVIOUSLY 0d9b45b389e2c32db66f1a143810545b
ACTION SNIPPET 1200 1128 SNIPPET_RELEVANT d6cb2e50-55e5-11e3-835d-e7173847c7cc
ACTION DOC 1200 1148 EXAMINING_DOCUMENT d6cb2e50-55e5-11e3-835d-e7173847c7cc
ACTION SNIPPET 1200 1148 SEEN_PREVIOUSLY 159e6f9e-8e84-11e3-84e1-27626c5ef5fb
ACTION SNIPPET 1200 1148 SEEN_PREVIOUSLY 9fca0965cb9f08e68fe6da05cbdcb620
ACTION SNIPPET 1200 1148 SEEN_PREVIOUSLY 3169de43bac13caea57e2b6871ede8a1
ACTION SNIPPET 1200 1148 SNIPPET_RELEVANT 4a197b88-509f-11e3-a7f0-b790929232e1
ACTION DOC 1200 1168 EXAMINING_DOCUMENT 4a197b88-509f-11e3-a7f0-b790929232e1
ACTION MARK 1200 1171 CONSIDERED_RELEVANT 4a197b88-509f-11e3-a7f0-b790929232e1
ACTION SNIPPET 1200 1171 SNIPPET_RELEVANT 28097e84d070bc5b603dea5d7bc8e8c3
ACTION DOC 1200 1191 EXAMINING_DOCUMENT 28097e84d070bc5b603dea5d7bc8e8c3
ACTION SNIPPET 1200 1191 SNIPPET_RELEVANT e623b074-e62b-11e5-a6f3-21ccdbc5f74e
ACTION DOC 1200 1211 EXAMINING_DOCUMENT e623b074-e62b-11e5-a6f3-21ccdbc5f74e
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 9
INFO TOTAL_SNIPPETS_EXAMINED 97
INFO TOTAL_DOCUMENTS_EXAMINED 52
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 12
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 9
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
