ACTION START 1200 0 START
ACTION QUERY 1200 10 women clergy
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 14c2ffe2-43ba-11e2-8c8f-fbebf7ccab4e
ACTION DOC 1200 35 EXAMINING_DOCUMENT 14c2ffe2-43ba-11e2-8c8f-fbebf7ccab4e
ACTION MARK 1200 38 CONSIDERED_RELEVANT 14c2ffe2-43ba-11e2-8c8f-fbebf7ccab4e
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT f9bb4dbc-90ab-11e4-a900-9960214d4cd7
ACTION DOC 1200 58 EXAMINING_DOCUMENT f9bb4dbc-90ab-11e4-a900-9960214d4cd7
ACTION SNIPPET 1200 58 SNIPPET_RELEVANT 14b0cd1e1e136f67f14f0746adfef0fb
ACTION DOC 1200 78 EXAMINING_DOCUMENT 14b0cd1e1e136f67f14f0746adfef0fb
ACTION MARK 1200 81 CONSIDERED_RELEVANT 14b0cd1e1e136f67f14f0746adfef0fb
ACTION SNIPPET 1200 81 SNIPPET_RELEVANT be2ac24dc3069529cca7f88dfcdeaf39
ACTION DOC 1200 101 EXAMINING_DOCUMENT be2ac24dc3069529cca7f88dfcdeaf39
ACTION MARK 1200 104 CONSIDERED_RELEVANT be2ac24dc3069529cca7f88dfcdeaf39
ACTION SNIPPET 1200 104 SNIPPET_RELEVANT 42920f7e-25c8-11e5-b77f-eb13a215f593
ACTION DOC 1200 124 EXAMINING_DOCUMENT 42920f7e-25c8-11e5-b77f-eb13a215f593
ACTION MARK 1200 127 CONSIDERED_RELEVANT 42920f7e-25c8-11e5-b77f-eb13a215f593
ACTION SNIPPET 1200 127 SNIPPET_RELEVANT f8cf1108-b80e-11e2-92f3-f291801936b8
ACTION DOC 1200 147 EXAMINING_DOCUMENT f8cf1108-b80e-11e2-92f3-f291801936b8
ACTION QUERY 1200 157 female clergy ordination
ACTION SERP 1200 162 EXAMINE_SERP
ACTION SNIPPET 1200 162 SEEN_PREVIOUSLY 42920f7e-25c8-11e5-b77f-eb13a215f593
ACTION SNIPPET 1200 162 SEEN_PREVIOUSLY 14c2ffe2-43ba-11e2-8c8f-fbebf7ccab4e
ACTION SNIPPET 1200 162 SNIPPET_RELEVANT c15e1feeb1de07e5a7f03381dd6d1db5
ACTION DOC 1200 182 EXAMINING_DOCUMENT c15e1feeb1de07e5a7f03381dd6d1db5
ACTION MARK 1200 185 CONSIDERED_RELEVANT c15e1feeb1de07e5a7f03381dd6d1db5
ACTION SNIPPET 1200 185 SNIPPET_RELEVANT 259c9bb7e4bea7c41262c1b8c114515a
ACTION DOC 1200 205 EXAMINING_DOCUMENT 259c9bb7e4bea7c41262c1b8c114515a
ACTION MARK 1200 208 CONSIDERED_RELEVANT 259c9bb7e4bea7c41262c1b8c114515a
ACTION SNIPPET 1200 208 SEEN_PREVIOUSLY 14b0cd1e1e136f67f14f0746adfef0fb
ACTION SNIPPET 1200 208 SEEN_PREVIOUSLY be2ac24dc3069529cca7f88dfcdeaf39
ACTION SNIPPET 1200 208 SNIPPET_RELEVANT ea22a63a-f934-11e2-b018-5b8251f0c56e
ACTION DOC 1200 228 EXAMINING_DOCUMENT ea22a63a-f934-11e2-b018-5b8251f0c56e
ACTION SNIPPET 1200 228 SNIPPET_RELEVANT 83469b8a-caad-11e1-a740-17536be91cc6
ACTION DOC 1200 248 EXAMINING_DOCUMENT 83469b8a-caad-11e1-a740-17536be91cc6
ACTION SNIPPET 1200 248 SNIPPET_RELEVANT 9f6feab2-6ab7-11e4-9fb4-a622dae742a2
ACTION DOC 1200 268 EXAMINING_DOCUMENT 9f6feab2-6ab7-11e4-9fb4-a622dae742a2
ACTION MARK 1200 271 CONSIDERED_RELEVANT 9f6feab2-6ab7-11e4-9fb4-a622dae742a2
ACTION SNIPPET 1200 271 SNIPPET_RELEVANT 64846d9347e3a5db00d973abf84a309b
ACTION DOC 1200 291 EXAMINING_DOCUMENT 64846d9347e3a5db00d973abf84a309b
ACTION MARK 1200 294 CONSIDERED_RELEVANT 64846d9347e3a5db00d973abf84a309b
ACTION QUERY 1200 304 Catholic Church women
ACTION SERP 1200 309 EXAMINE_SERP
ACTION SNIPPET 1200 309 SNIPPET_RELEVANT bb2df208-0b59-11e3-9941-6711ed662e71
ACTION DOC 1200 329 EXAMINING_DOCUMENT bb2df208-0b59-11e3-9941-6711ed662e71
ACTION SNIPPET 1200 329 SEEN_PREVIOUSLY c15e1feeb1de07e5a7f03381dd6d1db5
ACTION SNIPPET 1200 329 SEEN_PREVIOUSLY 259c9bb7e4bea7c41262c1b8c114515a
ACTION SNIPPET 1200 329 SNIPPET_RELEVANT 91315a7c-51cd-11e1-8973-35d66bdb2cb8
ACTION DOC 1200 349 EXAMINING_DOCUMENT 91315a7c-51cd-11e1-8973-35d66bdb2cb8
ACTION SNIPPET 1200 349 SNIPPET_RELEVANT 8d910e00-9b8f-11e2-9a79-eb5280c81c63
ACTION DOC 1200 369 EXAMINING_DOCUMENT 8d910e00-9b8f-11e2-9a79-eb5280c81c63
ACTION MARK 1200 372 CONSIDERED_RELEVANT 8d910e00-9b8f-11e2-9a79-eb5280c81c63
ACTION SNIPPET 1200 372 SNIPPET_RELEVANT dfa64724-8b4e-11e2-b63f-f53fb9f2fcb4
ACTION DOC 1200 392 EXAMINING_DOCUMENT dfa64724-8b4e-11e2-b63f-f53fb9f2fcb4
ACTION MARK 1200 395 CONSIDERED_RELEVANT dfa64724-8b4e-11e2-b63f-f53fb9f2fcb4
ACTION SNIPPET 1200 395 SNIPPET_RELEVANT 93f268265cdf716e4a992b1ca0698187
ACTION DOC 1200 415 EXAMINING_DOCUMENT 93f268265cdf716e4a992b1ca0698187
ACTION MARK 1200 418 CONSIDERED_RELEVANT 93f268265cdf716e4a992b1ca0698187
ACTION SNIPPET 1200 418 SNIPPET_RELEVANT aa2c4e3ad738212dc8f1c50fc96ef255
ACTION DOC 1200 438 EXAMINING_DOCUMENT aa2c4e3ad738212dc8f1c50fc96ef255
ACTION QUERY 1200 448 Catholic Church female ordination
ACTION SERP 1200 453 EXAMINE_SERP
ACTION SNIPPET 1200 453 SEEN_PREVIOUSLY c15e1feeb1de07e5a7f03381dd6d1db5
ACTION SNIPPET 1200 453 SEEN_PREVIOUSLY bb2df208-0b59-11e3-9941-6711ed662e71
ACTION SNIPPET 1200 453 SEEN_PREVIOUSLY 259c9bb7e4bea7c41262c1b8c114515a
ACTION SNIPPET 1200 453 SEEN_PREVIOUSLY 93f268265cdf716e4a992b1ca0698187
ACTION SNIPPET 1200 453 SNIPPET_RELEVANT e30edf983b759aa9528c5180bcd0c2fb
ACTION DOC 1200 473 EXAMINING_DOCUMENT e30edf983b759aa9528c5180bcd0c2fb
ACTION MARK 1200 476 CONSIDERED_RELEVANT e30edf983b759aa9528c5180bcd0c2fb
