ACTION START 1200 0 START
ACTION QUERY 1200 10 human stampede
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 1c3f906e626e01a8d8c9c0f0d31f0f71
ACTION DOC 1200 35 EXAMINING_DOCUMENT 1c3f906e626e01a8d8c9c0f0d31f0f71
ACTION MARK 1200 38 CONSIDERED_RELEVANT 1c3f906e626e01a8d8c9c0f0d31f0f71
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT a79b1b7d8cc5273d4995fec5e122e44b
ACTION DOC 1200 58 EXAMINING_DOCUMENT a79b1b7d8cc5273d4995fec5e122e44b
ACTION MARK 1200 61 CONSIDERED_RELEVANT a79b1b7d8cc5273d4995fec5e122e44b
ACTION SNIPPET 1200 61 SNIPPET_NOT_RELEVANT 7a81e87ba8ecc0a82da3dd96df00d1fa
ACTION SNIPPET 1200 61 SNIPPET_NOT_RELEVANT 231c3fd2-2c3e-11e3-8ade-a1f23cda135e
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT f61b6da2-9ca6-11e4-a7ee-526210d665b4
ACTION DOC 1200 81 EXAMINING_DOCUMENT f61b6da2-9ca6-11e4-a7ee-526210d665b4
ACTION MARK 1200 84 CONSIDERED_RELEVANT f61b6da2-9ca6-11e4-a7ee-526210d665b4
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT 54b75712e707ed16c802aa76bfc7cbb1
ACTION DOC 1200 104 EXAMINING_DOCUMENT 54b75712e707ed16c802aa76bfc7cbb1
ACTION MARK 1200 107 CONSIDERED_RELEVANT 54b75712e707ed16c802aa76bfc7cbb1
ACTION SNIPPET 1200 107 SNIPPET_RELEVANT 7301a1e7-5577-4464-8029-e3db99a6b7cb
ACTION DOC 1200 127 EXAMINING_DOCUMENT 7301a1e7-5577-4464-8029-e3db99a6b7cb
ACTION MARK 1200 130 CONSIDERED_RELEVANT 7301a1e7-5577-4464-8029-e3db99a6b7cb
ACTION QUERY 1200 140 stampede deaths
ACTION SERP 1200 145 EXAMINE_SERP
ACTION SNIPPET 1200 145 SEEN_PREVIOUSLY 1c3f906e626e01a8d8c9c0f0d31f0f71
ACTION SNIPPET 1200 145 SNIPPET_RELEVANT 73f1338a-6356-11e5-9757-e49273f05f65
ACTION DOC 1200 165 EXAMINING_DOCUMENT 73f1338a-6356-11e5-9757-e49273f05f65
ACTION MARK 1200 168 CONSIDERED_RELEVANT 73f1338a-6356-11e5-9757-e49273f05f65
ACTION SNIPPET 1200 168 SNIPPET_RELEVANT 28eb7cce-62a7-11e5-9757-e49273f05f65
ACTION DOC 1200 188 EXAMINING_DOCUMENT 28eb7cce-62a7-11e5-9757-e49273f05f65
ACTION MARK 1200 191 CONSIDERED_RELEVANT 28eb7cce-62a7-11e5-9757-e49273f05f65
ACTION SNIPPET 1200 191 SEEN_PREVIOUSLY 54b75712e707ed16c802aa76bfc7cbb1
ACTION SNIPPET 1200 191 SEEN_PREVIOUSLY f61b6da2-9ca6-11e4-a7ee-526210d665b4
ACTION SNIPPET 1200 191 SNIPPET_NOT_RELEVANT 65263aa2-ad4b-11e3-a49e-76adc9210f19
ACTION SNIPPET 1200 191 SNIPPET_RELEVANT cd65ac343aa65e723eadcbf05104bc16
ACTION DOC 1200 211 EXAMINING_DOCUMENT cd65ac343aa65e723eadcbf05104bc16
ACTION MARK 1200 214 CONSIDERED_RELEVANT cd65ac343aa65e723eadcbf05104bc16
ACTION SNIPPET 1200 214 SNIPPET_RELEVANT b537ec82-9384-11e4-a900-9960214d4cd7
ACTION DOC 1200 234 EXAMINING_DOCUMENT b537ec82-9384-11e4-a900-9960214d4cd7
ACTION MARK 1200 237 CONSIDERED_RELEVANT b537ec82-9384-11e4-a900-9960214d4cd7
ACTION SNIPPET 1200 237 SNIPPET_NOT_RELEVANT 9c821676-c9d5-11e5-b9ab-26591104bb19
ACTION SNIPPET 1200 237 SNIPPET_RELEVANT 17a13bc0-9106-11e4-a412-4b735edc7175
ACTION DOC 1200 257 EXAMINING_DOCUMENT 17a13bc0-9106-11e4-a412-4b735edc7175
ACTION MARK 1200 260 CONSIDERED_RELEVANT 17a13bc0-9106-11e4-a412-4b735edc7175
ACTION QUERY 1200 270 crowd crush
ACTION SERP 1200 275 EXAMINE_SERP
ACTION SNIPPET 1200 275 SEEN_PREVIOUSLY 1c3f906e626e01a8d8c9c0f0d31f0f71
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 8ff32afa1334f0049cc37b57e6838a37
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT c90c11c8f2e3754c2122f98eb0ec8807
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 895e372786ead6f6f2c0a9c3e76cf658
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT bdb9f0bff7706d05c2452cf94b079b5c
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 5395da50e875509019dba64a872b9631
ACTION SNIPPET 1200 275 SEEN_PREVIOUSLY cd65ac343aa65e723eadcbf05104bc16
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT e9024bc6-166a-11e4-85b6-c1451e622637
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT a35e7ab8-e128-11e2-86b4-4efb8c53d62b
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 46d8ca7d647d9fcd362cbdb87d2aed66
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 9eadbf981d29ce93846ecf3b90c8ce7b
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT d1b896b006e64243f591bf4adc2e4f90
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT e5d16b84-48ca-11e4-891d-713f052086a0
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 0afc770a-90a9-11e6-9c85-ac42097b8cc0
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 1efea38acdd234f1428fdad181194f05
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 011530625caebd3e0db123613641c87c
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 63acfb36-5c75-11e5-8e9e-dce8a2a2a679
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 0617941d3112be93cea68ad7cbb504ea
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT ba92b778-1574-11e3-961c-f22d3aaf19ab
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 2b87bb7eb0977b396087e256f750f830
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 4890334f8e1099f7bad04df6734c640f
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 9aae31d3fe0e28c07ef11783bd018253
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 61d983e5a1fe6acdaa6396cba48a1cdb
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 040731ee9d912e4422917ef77097d3a4
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 447944dc-eb3e-11e1-866f-60a00f604425
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 0f4dea7e-538b-11e1-ba9e-eeeef6f2a84d
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT fd4676ba-dfea-11e6-acdf-14da832ae861
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 7dc4547154be4ffd870d6a1e2d59215f
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 190b13ef6984c93e6855a6eecbeff14f
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 1492e85c9122118eededb4660acba8b9
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT b0dcb84a76f56f18ff8126243e5c276b
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 167b26777dcf9fd720760f4cf1a5c98a
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT f6c9cb7bc88490f82814eb0080658b55
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 224edbf958c8fccdefaf3a1579c7f7f1
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 5df1e3070386fffa5a6dca70a01b140a
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 764197f44ec802c9ee81626d6819d28d
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT a68c77c69b5906f62d6faf8993fc0247
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 03ef59421ee3ab125dcc98de94e7d14f
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 267e432c-76d6-11e3-b1c5-739e63e9c9a7
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 473866682e39c05e2f0a0426a6388477
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT fc035dc05f8bc4450ac31a7b1e9de580
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 98a931690efb6b6b5f439e84ee527428
ACTION SNIPPET 1200 275 SNIPPET_NOT_RELEVANT 357ad700bb5eba4418ec820ce2f51b6b
