ACTION START 1200 0 START
ACTION QUERY 1200 10 car hacking
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 83a8d25f84c2fcda00c48a3f2e210546
ACTION DOC 1200 35 EXAMINING_DOCUMENT 83a8d25f84c2fcda00c48a3f2e210546
ACTION MARK 1200 38 CONSIDERED_RELEVANT 83a8d25f84c2fcda00c48a3f2e210546
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT af01725a63bd3c359936d3aa80d6b6f3
ACTION DOC 1200 58 EXAMINING_DOCUMENT af01725a63bd3c359936d3aa80d6b6f3
ACTION MARK 1200 61 CONSIDERED_RELEVANT af01725a63bd3c359936d3aa80d6b6f3
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT ef26e9f4-2fbd-11e5-8353-1215475949f4
ACTION DOC 1200 81 EXAMINING_DOCUMENT ef26e9f4-2fbd-11e5-8353-1215475949f4
ACTION MARK 1200 84 CONSIDERED_RELEVANT ef26e9f4-2fbd-11e5-8353-1215475949f4
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT 7756e722fa18120f9f5dba393312337f
ACTION DOC 1200 104 EXAMINING_DOCUMENT 7756e722fa18120f9f5dba393312337f
ACTION MARK 1200 107 CONSIDERED_RELEVANT 7756e722fa18120f9f5dba393312337f
ACTION SNIPPET 1200 107 SNIPPET_RELEVANT 1cf0d9b500504e613bd2d151744761fd
ACTION DOC 1200 127 EXAMINING_DOCUMENT 1cf0d9b500504e613bd2d151744761fd
ACTION MARK 1200 130 CONSIDERED_RELEVANT 1cf0d9b500504e613bd2d151744761fd
ACTION QUERY 1200 140 vehicle security
ACTION SERP 1200 145 EXAMINE_SERP
ACTION SNIPPET 1200 145 SNIPPET_RELEVANT 03885ca2-6947-11e6-ba32-5a4bf5aad4fa
ACTION DOC 1200 165 EXAMINING_DOCUMENT 03885ca2-6947-11e6-ba32-5a4bf5aad4fa
ACTION SNIPPET 1200 165 SNIPPET_RELEVANT c5ae30d8d19cf9e7b3d74043ea94a67e
ACTION DOC 1200 185 EXAMINING_DOCUMENT c5ae30d8d19cf9e7b3d74043ea94a67e
ACTION SNIPPET 1200 185 SEEN_PREVIOUSLY 7756e722fa18120f9f5dba393312337f
ACTION SNIPPET 1200 185 SNIPPET_RELEVANT 8083ad63cdf14e777b81cc1c5240ca4f
ACTION DOC 1200 205 EXAMINING_DOCUMENT 8083ad63cdf14e777b81cc1c5240ca4f
ACTION SNIPPET 1200 205 SNIPPET_RELEVANT 08bdfe56-d6e1-11e4-ba28-f2a685dc7f89
ACTION DOC 1200 225 EXAMINING_DOCUMENT 08bdfe56-d6e1-11e4-ba28-f2a685dc7f89
ACTION SNIPPET 1200 225 SNIPPET_RELEVANT 942e15df3fb59da5a1ef502dd4ad428c
ACTION DOC 1200 245 EXAMINING_DOCUMENT 942e15df3fb59da5a1ef502dd4ad428c
ACTION MARK 1200 248 CONSIDERED_RELEVANT 942e15df3fb59da5a1ef502dd4ad428c
ACTION SNIPPET 1200 248 SNIPPET_RELEVANT d5e1259691e14537f6406f08e73fc87f
ACTION DOC 1200 268 EXAMINING_DOCUMENT d5e1259691e14537f6406f08e73fc87f
ACTION MARK 1200 271 CONSIDERED_RELEVANT d5e1259691e14537f6406f08e73fc87f
ACTION QUERY 1200 281 automotive cyber
ACTION SERP 1200 286 EXAMINE_SERP
ACTION SNIPPET 1200 286 SEEN_PREVIOUSLY 7756e722fa18120f9f5dba393312337f
ACTION SNIPPET 1200 286 SNIPPET_RELEVANT 7b4687d8-6fc1-11e2-aa58-243de81040ba
ACTION DOC 1200 306 EXAMINING_DOCUMENT 7b4687d8-6fc1-11e2-aa58-243de81040ba
ACTION SNIPPET 1200 306 SNIPPET_RELEVANT 4d7b246ddd94f05f010df9536860554f
ACTION DOC 1200 326 EXAMINING_DOCUMENT 4d7b246ddd94f05f010df9536860554f
ACTION SNIPPET 1200 326 SNIPPET_RELEVANT a4e9a146-0b4f-11e7-b77c-0047d15a24e0
ACTION DOC 1200 346 EXAMINING_DOCUMENT a4e9a146-0b4f-11e7-b77c-0047d15a24e0
ACTION MARK 1200 349 CONSIDERED_RELEVANT a4e9a146-0b4f-11e7-b77c-0047d15a24e0
