ACTION START 1200 0 START
ACTION QUERY 1200 10 euro opposition
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT da9248998a8868cb322e2589362179b4
ACTION DOC 1200 35 EXAMINING_DOCUMENT da9248998a8868cb322e2589362179b4
ACTION MARK 1200 38 CONSIDERED_RELEVANT da9248998a8868cb322e2589362179b4
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT 138dc8e8138a9fd65f8fd18f10c7b2ae
ACTION DOC 1200 58 EXAMINING_DOCUMENT 138dc8e8138a9fd65f8fd18f10c7b2ae
ACTION MARK 1200 61 CONSIDERED_RELEVANT 138dc8e8138a9fd65f8fd18f10c7b2ae
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT 47a13f7e1f9e6e76a10ce9b3b3c4d88b
ACTION DOC 1200 81 EXAMINING_DOCUMENT 47a13f7e1f9e6e76a10ce9b3b3c4d88b
ACTION MARK 1200 84 CONSIDERED_RELEVANT 47a13f7e1f9e6e76a10ce9b3b3c4d88b
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT 1868ef18-e409-11e2-bffd-37a36ddab820
ACTION DOC 1200 104 EXAMINING_DOCUMENT 1868ef18-e409-11e2-bffd-37a36ddab820
ACTION SNIPPET 1200 104 SNIPPET_RELEVANT 78893c39c8d777b3f425975a93ff3d41
ACTION DOC 1200 124 EXAMINING_DOCUMENT 78893c39c8d777b3f425975a93ff3d41
ACTION MARK 1200 127 CONSIDERED_RELEVANT 78893c39c8d777b3f425975a93ff3d41
ACTION SNIPPET 1200 127 SNIPPET_RELEVANT 701630ee-ed43-11e1-b09d-07d971dee30a
ACTION DOC 1200 147 EXAMINING_DOCUMENT 701630ee-ed43-11e1-b09d-07d971dee30a
ACTION MARK 1200 150 CONSIDERED_RELEVANT 701630ee-ed43-11e1-b09d-07d971dee30a
ACTION QUERY 1200 160 euro critics
ACTION SERP 1200 165 EXAMINE_SERP
ACTION SNIPPET 1200 165 SNIPPET_RELEVANT 54725663c5335510b21021d01e41c371
ACTION DOC 1200 185 EXAMINING_DOCUMENT 54725663c5335510b21021d01e41c371
ACTION SNIPPET 1200 185 SNIPPET_RELEVANT 88d19552-c097-11e1-9271-09cb8ac3dffc
ACTION DOC 1200 205 EXAMINING_DOCUMENT 88d19552-c097-11e1-9271-09cb8ac3dffc
ACTION MARK 1200 208 CONSIDERED_RELEVANT 88d19552-c097-11e1-9271-09cb8ac3dffc
ACTION SNIPPET 1200 208 SNIPPET_RELEVANT 1cafdd7f198aa6210cf66dcc0a629f3c
ACTION DOC 1200 228 EXAMINING_DOCUMENT 1cafdd7f198aa6210cf66dcc0a629f3c
ACTION SNIPPET 1200 228 SNIPPET_RELEVANT e3233d32-1ea2-11e5-a135-935065bc30d0
ACTION DOC 1200 248 EXAMINING_DOCUMENT e3233d32-1ea2-11e5-a135-935065bc30d0
ACTION SNIPPET 1200 248 SNIPPET_RELEVANT 278628a6-bf86-11e1-98e3-74b25aefc547
ACTION DOC 1200 268 EXAMINING_DOCUMENT 278628a6-bf86-11e1-98e3-74b25aefc547
ACTION SNIPPET 1200 268 SNIPPET_RELEVANT 70fc55b9a985a6901621c2fd0a06edc0
ACTION DOC 1200 288 EXAMINING_DOCUMENT 70fc55b9a985a6901621c2fd0a06edc0
ACTION MARK 1200 291 CONSIDERED_RELEVANT 70fc55b9a985a6901621c2fd0a06edc0
ACTION QUERY 1200 301 anti euro movement
ACTION SERP 1200 306 EXAMINE_SERP
ACTION SNIPPET 1200 306 SNIPPET_RELEVANT 8b1b7a593b7e76bb9a28d52f30ba650a
ACTION DOC 1200 326 EXAMINING_DOCUMENT 8b1b7a593b7e76bb9a28d52f30ba650a
ACTION MARK 1200 329 CONSIDERED_RELEVANT 8b1b7a593b7e76bb9a28d52f30ba650a
ACTION SNIPPET 1200 329 SNIPPET_RELEVANT 28bba3780e23f3046a7f9e3bd8fb1150
ACTION DOC 1200 349 EXAMINING_DOCUMENT 28bba3780e23f3046a7f9e3bd8fb1150
ACTION MARK 1200 352 CONSIDERED_RELEVANT 28bba3780e23f3046a7f9e3bd8fb1150
ACTION SNIPPET 1200 352 SNIPPET_RELEVANT 6fd8acbb8259ff3b9bbb2e63eb091ede
ACTION DOC 1200 372 EXAMINING_DOCUMENT 6fd8acbb8259ff3b9bbb2e63eb091ede
ACTION MARK 1200 375 CONSIDERED_RELEVANT 6fd8acbb8259ff3b9bbb2e63eb091ede
ACTION SNIPPET 1200 375 SNIPPET_RELEVANT 8b7b5d822af397bf40afd41aa68ca81d
ACTION DOC 1200 395 EXAMINING_DOCUMENT 8b7b5d822af397bf40afd41aa68ca81d
ACTION MARK 1200 398 CONSIDERED_RELEVANT 8b7b5d822af397bf40afd41aa68ca81d
ACTION SNIPPET 1200 398 SNIPPET_RELEVANT df7cd30854ee3b18f18de9792064b37d
ACTION DOC 1200 418 EXAMINING_DOCUMENT df7cd30854ee3b18f18de9792064b37d
ACTION MARK 1200 421 CONSIDERED_RELEVANT df7cd30854ee3b18f18de9792064b37d
ACTION QUERY 1200 431 opposition to eurozone
ACTION SERP 1200 436 EXAMINE_SERP
ACTION SNIPPET 1200 436 SNIPPET_RELEVANT b116118a-a241-11e4-903f-9f2faf7cd9fe
ACTION DOC 1200 456 EXAMINING_DOCUMENT b116118a-a241-11e4-903f-9f2faf7cd9fe
ACTION SNIPPET 1200 456 SNIPPET_RELEVANT 3b995b800c185a4e2ccdc9a5b0e35080
ACTION DOC 1200 476 EXAMINING_DOCUMENT 3b995b800c185a4e2ccdc9a5b0e35080
ACTION MARK 1200 479 CONSIDERED_RELEVANT 3b995b800c185a4e2ccdc9a5b0e35080
ACTION SNIPPET 1200 479 SNIPPET_RELEVANT b38e9ddb920bb5dd64b428fce3d1d7f7
ACTION DOC 1200 499 EXAMINING_DOCUMENT b38e9ddb920bb5dd64b428fce3d1d7f7
ACTION MARK 1200 502 CONSIDERED_RELEVANT b38e9ddb920bb5dd64b428fce3d1d7f7
ACTION SNIPPET 1200 502 SNIPPET_RELEVANT c434e5762f5ce6cf22a8f2c0cad4277c
ACTION DOC 1200 522 EXAMINING_DOCUMENT c434e5762f5ce6cf22a8f2c0cad4277c
ACTION MARK 1200 525 CONSIDERED_RELEVANT c434e5762f5ce6cf22a8f2c0cad4277c
ACTION SNIPPET 1200 525 SNIPPET_RELEVANT 98eebf41c4dd2a83ae6c2c849c74fd05
ACTION DOC 1200 545 EXAMINING_DOCUMENT 98eebf41c4dd2a83ae6c2c849c74fd05
ACTION SNIPPET 1200 545 SNIPPET_RELEVANT 2537a5e88422827e7db3f437e7141862
ACTION DOC 1200 565 EXAMINING_DOCUMENT 2537a5e88422827e7db3f437e7141862
ACTION QUERY 1200 575 euro opposition parties
ACTION SERP 1200 580 EXAMINE_SERP
ACTION SNIPPET 1200 580 SEEN_PREVIOUSLY 78893c39c8d777b3f425975a93ff3d41
ACTION SNIPPET 1200 580 SEEN_PREVIOUSLY 701630ee-ed43-11e1-b09d-07d971dee30a
ACTION SNIPPET 1200 580 SNIPPET_RELEVANT 93cefa44-299e-11e5-960f-22c4ba982ed4
ACTION DOC 1200 600 EXAMINING_DOCUMENT 93cefa44-299e-11e5-960f-22c4ba982ed4
ACTION SNIPPET 1200 600 SNIPPET_RELEVANT 2791ecbc-1e9d-11e5-aeb9-a411a84c9d55
ACTION DOC 1200 620 EXAMINING_DOCUMENT 2791ecbc-1e9d-11e5-aeb9-a411a84c9d55
ACTION MARK 1200 623 CONSIDERED_RELEVANT 2791ecbc-1e9d-11e5-aeb9-a411a84c9d55
ACTION SNIPPET 1200 623 SEEN_PREVIOUSLY da9248998a8868cb322e2589362179b4
ACTION SNIPPET 1200 623 SNIPPET_RELEVANT 343381c4-92d9-11e4-a412-4b735edc7175
ACTION DOC 1200 643 EXAMINING_DOCUMENT 343381c4-92d9-11e4-a412-4b735edc7175
ACTION SNIPPET 1200 643 SNIPPET_RELEVANT fb944145f4e101927e586434972158d8
ACTION DOC 1200 663 EXAMINING_DOCUMENT fb944145f4e101927e586434972158d8
ACTION SNIPPET 1200 663 SNIPPET_RELEVANT b32dcd20-64e3-11e2-85f5-a8a9228e55e7
ACTION DOC 1200 683 EXAMINING_DOCUMENT b32dcd20-64e3-11e2-85f5-a8a9228e55e7
ACTION SNIPPET 1200 683 SNIPPET_RELEVANT 09885a60-a369-11e1-9e1b-88facd33baac
ACTION DOC 1200 703 EXAMINING_DOCUMENT 09885a60-a369-11e1-9e1b-88facd33baac
ACTION QUERY 1200 713 countries against euro
ACTION SERP 1200 718 EXAMINE_SERP
ACTION SNIPPET 1200 718 SEEN_PREVIOUSLY 138dc8e8138a9fd65f8fd18f10c7b2ae
ACTION SNIPPET 1200 718 SEEN_PREVIOUSLY 47a13f7e1f9e6e76a10ce9b3b3c4d88b
ACTION SNIPPET 1200 718 SNIPPET_RELEVANT 77a7ce259c245198bf9c5c65d2d033da
ACTION DOC 1200 738 EXAMINING_DOCUMENT 77a7ce259c245198bf9c5c65d2d033da
ACTION MARK 1200 741 CONSIDERED_RELEVANT 77a7ce259c245198bf9c5c65d2d033da
ACTION SNIPPET 1200 741 SNIPPET_RELEVANT dd5f46cc-6fa3-11e1-b500-feb7282f3141
ACTION DOC 1200 761 EXAMINING_DOCUMENT dd5f46cc-6fa3-11e1-b500-feb7282f3141
ACTION MARK 1200 764 CONSIDERED_RELEVANT dd5f46cc-6fa3-11e1-b500-feb7282f3141
ACTION SNIPPET 1200 764 SNIPPET_RELEVANT 8e0e64b0727be33c3f627af25eb09f9b
ACTION DOC 1200 784 EXAMINING_DOCUMENT 8e0e64b0727be33c3f627af25eb09f9b
ACTION MARK 1200 787 CONSIDERED_RELEVANT 8e0e64b0727be33c3f627af25eb09f9b
ACTION SNIPPET 1200 787 SNIPPET_RELEVANT 1bb645e83ae4773e7c3524b8a1b1853d
ACTION DOC 1200 807 EXAMINING_DOCUMENT 1bb645e83ae4773e7c3524b8a1b1853d
ACTION MARK 1200 810 CONSIDERED_RELEVANT 1bb645e83ae4773e7c3524b8a1b1853d
ACTION SNIPPET 1200 810 SNIPPET_RELEVANT f61d2409424a205bb8c432978d663f1b
ACTION DOC 1200 830 EXAMINING_DOCUMENT f61d2409424a205bb8c432978d663f1b
ACTION SNIPPET 1200 830 SEEN_PREVIOUSLY 1868ef18-e409-11e2-bffd-37a36ddab820
ACTION SNIPPET 1200 830 SNIPPET_RELEVANT 0f6dcbece4b5728d36f9fe7fd47cf18c
ACTION DOC 1200 850 EXAMINING_DOCUMENT 0f6dcbece4b5728d36f9fe7fd47cf18c
ACTION QUERY 1200 860 euro skepticism
ACTION SERP 1200 865 EXAMINE_SERP
ACTION SNIPPET 1200 865 SNIPPET_RELEVANT 647bedb4-8e6b-11e1-a787-6ecf005d6112
ACTION DOC 1200 885 EXAMINING_DOCUMENT 647bedb4-8e6b-11e1-a787-6ecf005d6112
ACTION SNIPPET 1200 885 SNIPPET_RELEVANT 427f890688d53156c76d3de6a07f1978
ACTION DOC 1200 905 EXAMINING_DOCUMENT 427f890688d53156c76d3de6a07f1978
ACTION MARK 1200 908 CONSIDERED_RELEVANT 427f890688d53156c76d3de6a07f1978
ACTION SNIPPET 1200 908 SNIPPET_RELEVANT 042b980e-f85d-11e1-8b93-c4f4ab1c8d13
ACTION DOC 1200 928 EXAMINING_DOCUMENT 042b980e-f85d-11e1-8b93-c4f4ab1c8d13
ACTION SNIPPET 1200 928 SNIPPET_RELEVANT 6bf609b8-b34e-11e2-9a98-4be1688d7d84
ACTION DOC 1200 948 EXAMINING_DOCUMENT 6bf609b8-b34e-11e2-9a98-4be1688d7d84
ACTION SNIPPET 1200 948 SNIPPET_RELEVANT 5e9cdf16-247e-11e3-9372-92606241ae9c
ACTION DOC 1200 968 EXAMINING_DOCUMENT 5e9cdf16-247e-11e3-9372-92606241ae9c
ACTION MARK 1200 971 CONSIDERED_RELEVANT 5e9cdf16-247e-11e3-9372-92606241ae9c
ACTION SNIPPET 1200 971 SNIPPET_RELEVANT 3d854d8e66cca139555e5faf40a2c882
ACTION DOC 1200 991 EXAMINING_DOCUMENT 3d854d8e66cca139555e5faf40a2c882
ACTION MARK 1200 994 CONSIDERED_RELEVANT 3d854d8e66cca139555e5faf40a2c882
ACTION QUERY 1200 1004 euro opposition countries
ACTION SERP 1200 1009 EXAMINE_SERP
ACTION SNIPPET 1200 1009 SEEN_PREVIOUSLY 138dc8e8138a9fd65f8fd18f10c7b2ae
