ACTION START 1200 0 START
ACTION QUERY 1200 10 stolen art
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 15 SNIPPET_RELEVANT 29dab163c92d9199cba23b93768d265a
ACTION DOC 1200 35 EXAMINING_DOCUMENT 29dab163c92d9199cba23b93768d265a
ACTION MARK 1200 38 CONSIDERED_RELEVANT 29dab163c92d9199cba23b93768d265a
ACTION SNIPPET 1200 38 SNIPPET_RELEVANT 34387c2c-72f2-11e3-8b3f-b1666705ca3b
ACTION DOC 1200 58 EXAMINING_DOCUMENT 34387c2c-72f2-11e3-8b3f-b1666705ca3b
ACTION MARK 1200 61 CONSIDERED_RELEVANT 34387c2c-72f2-11e3-8b3f-b1666705ca3b
ACTION SNIPPET 1200 61 SNIPPET_RELEVANT d0df7181137c5a259f7917583bcb3965
ACTION DOC 1200 81 EXAMINING_DOCUMENT d0df7181137c5a259f7917583bcb3965
ACTION MARK 1200 84 CONSIDERED_RELEVANT d0df7181137c5a259f7917583bcb3965
ACTION SNIPPET 1200 84 SNIPPET_RELEVANT e794c90a-4a14-11e1-bfd9-c630ec256905
ACTION DOC 1200 104 EXAMINING_DOCUMENT e794c90a-4a14-11e1-bfd9-c630ec256905
ACTION MARK 1200 107 CONSIDERED_RELEVANT e794c90a-4a14-11e1-bfd9-c630ec256905
ACTION SNIPPET 1200 107 SNIPPET_RELEVANT 193d6162-08bd-11e2-a10c-fa5a255a9258
ACTION DOC 1200 127 EXAMINING_DOCUMENT 193d6162-08bd-11e2-a10c-fa5a255a9258
ACTION MARK 1200 130 CONSIDERED_RELEVANT 193d6162-08bd-11e2-a10c-fa5a255a9258
ACTION QUERY 1200 140 stolen art recovery
ACTION SERP 1200 145 EXAMINE_SERP
ACTION SNIPPET 1200 145 SEEN_PREVIOUSLY e794c90a-4a14-11e1-bfd9-c630ec256905
ACTION SNIPPET 1200 145 SEEN_PREVIOUSLY 29dab163c92d9199cba23b93768d265a
ACTION SNIPPET 1200 145 SNIPPET_RELEVANT 4a7a41b8b545c0eebdc230117e57f70b
ACTION DOC 1200 165 EXAMINING_DOCUMENT 4a7a41b8b545c0eebdc230117e57f70b
ACTION MARK 1200 168 CONSIDERED_RELEVANT 4a7a41b8b545c0eebdc230117e57f70b
